,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,
208,-0.68,0.08,0.72,41.25,-76.13,-21.56,3.82,4.95,5.03,0.36,0.44,0.63,0.53,740319,8320,T,,
209,-1.07,-0.18,1.29,41.25,-76.13,-21.56,3.82,4.95,5.03,0.36,0.44,0.63,0.53,740360,8361,T,,
210,-1.08,-0.19,1.4,41.25,-76.13,-21.56,3.82,4.95,5.03,0.36,0.44,0.63,0.53,740400,8401,T,,
211,-1.08,-0.19,1.4,41.25,-76.13,-21.56,3.13,2.66,4.14,0.36,0.44,0.63,0.53,740441,8442,T,,
212,-1.08,-0.19,1.4,41.25,-76.13,-21.56,2.75,1.77,4.18,0.36,0.44,0.63,0.53,740481,8482,T,,
213,-1.08,-0.19,1.4,41.25,-76.13,-21.56,3.36,0.59,4.49,0.36,0.44,0.63,0.53,740519,8520,T,,
214,0.2,-0.14,0.24,41.25,-76.13,-21.56,3.36,0.59,4.49,0.36,0.44,0.63,0.53,740559,8560,T,,
215,0.67,-0.11,0.15,41.25,-76.13,-21.56,3.36,0.59,4.49,0.36,0.44,0.63,0.53,740599,8600,T,,
216,0.67,-0.11,0.15,41.25,-76.13,-21.56,6.27,0.09,7.9,0.36,0.44,0.63,0.53,740640,8641,T,,
217,0.67,-0.11,0.15,41.25,-76.13,-21.56,6.7,1.09,8.44,0.36,0.44,0.63,0.53,740680,8681,T,,
218,0.67,-0.11,0.15,41.25,-76.13,-21.56,6.62,1.7,8.74,0.36,0.44,0.63,0.53,740718,8719,T,,
219,1.24,0.71,1.15,41.25,-76.13,-21.56,6.62,1.7,8.74,0.36,0.44,0.63,0.53,740758,8759,T,,
220,1.24,0.71,1.15,41.25,-76.13,-21.56,5.58,1.35,6.98,0.36,0.44,0.63,0.53,740799,8800,T,,
221,1.63,0.96,1.56,41.25,-76.13,-21.56,5.58,1.35,6.98,0.36,0.44,0.63,0.53,740837,8838,T,,
222,1.63,0.96,1.56,41.25,-76.13,-21.56,6.35,3.19,6.41,0.36,0.44,0.63,0.53,740877,8878,T,,
223,1.63,0.96,1.56,41.25,-76.13,-21.56,6.73,3.5,6.29,0.36,0.44,0.63,0.53,740915,8916,T,,
224,1.63,0.96,1.56,41.25,-76.13,-21.56,6.85,3.5,6.06,0.36,0.44,0.63,0.53,740955,8956,T,,
225,1.54,0.78,1.72,41.25,-76.13,-21.56,6.85,3.5,6.06,0.36,0.44,0.63,0.53,740993,8994,T,,
226,1.54,0.78,1.72,41.25,-76.13,-21.56,8,5.18,6.98,0.36,0.44,0.63,0.53,741032,9033,T,,
227,1.54,0.78,1.72,41.25,-76.13,-21.56,7.88,5.38,6.87,0.36,0.44,0.63,0.53,741069,9070,T,,
228,1.19,1.2,1.53,41.25,-76.13,-21.56,7.88,5.38,6.87,0.36,0.44,0.63,0.53,741110,9111,T,,
229,0.81,0.77,1.31,41.25,-76.13,-21.56,7.88,5.38,6.87,0.36,0.44,0.63,0.53,741149,9150,T,,
230,0.81,0.77,1.31,41.25,-76.13,-21.56,6.77,4.3,5.45,0.36,0.44,0.63,0.53,741188,9189,T,,
231,0.81,0.77,1.31,41.25,-76.13,-21.56,6.62,4,5.91,0.36,0.44,0.63,0.53,741227,9228,T,,
232,0.81,0.77,1.31,41.25,-76.13,-21.56,6.35,4.04,5.83,0.36,0.44,0.63,0.53,741265,9266,T,,
233,0.36,0.29,0.9,41.25,-76.13,-21.56,6.35,4.04,5.83,0.36,0.44,0.63,0.53,741305,9306,T,,
234,0.16,0.26,0.71,41.25,-76.13,-21.56,6.35,4.04,5.83,0.36,0.44,0.63,0.53,741343,9344,T,,
235,0.16,0.26,0.71,41.25,-76.13,-21.56,5.66,5.34,6.41,0.36,0.44,0.63,0.53,741382,9383,T,,
236,0.16,0.26,0.71,41.25,-76.13,-21.56,5.2,5.38,6.79,0.36,0.44,0.63,0.53,741420,9421,T,,
237,0.16,0.03,0.2,41.25,-76.13,-21.56,5.2,5.38,6.79,0.36,0.44,0.63,0.53,741459,9460,T,,
238,0.25,0.18,0.07,41.25,-76.13,-21.56,5.2,5.38,6.79,0.36,0.44,0.63,0.53,741499,9500,T,,
239,0.25,0.18,0.07,41.25,-76.13,-21.56,4.59,4.27,7.4,0.36,0.44,0.63,0.53,741538,9539,T,,
240,0.25,0.18,0.07,41.25,-76.13,-21.56,4.28,4.27,7.1,0.36,0.44,0.63,0.53,741579,9580,T,,
241,0.25,0.18,0.07,41.25,-76.13,-21.56,3.55,3.8,5.95,0.36,0.44,0.63,0.53,741617,9618,T,,
242,0.67,-0.05,-0.69,41.25,-76.13,-21.56,3.55,3.8,5.95,0.36,0.44,0.63,0.53,741656,9657,T,,
243,0.67,-0.05,-0.69,41.25,-76.13,-21.56,2.86,4.8,4.61,0.36,0.44,0.63,0.53,741697,9698,T,,
244,0.67,-0.05,-0.69,41.25,-76.13,-21.56,2.25,5.45,4.3,0.36,0.44,0.63,0.53,741737,9738,W,,
245,0.67,-0.05,-0.69,41.25,-76.13,-21.56,1.71,7.33,2.96,0.36,0.44,0.63,0.53,741777,9778,W,,
246,0.67,-0.05,-0.69,41.25,-76.13,-21.56,1.56,8.86,2.77,0.36,0.44,0.63,0.53,741816,9817,W,,
247,2.58,-1.81,-3.32,41.25,-76.13,-21.56,1.56,8.86,2.77,0.36,0.44,0.63,0.53,741856,9857,W,,
248,2.58,-1.81,-3.32,41.25,-76.13,-21.56,1.25,12.77,1.77,0.36,0.44,0.63,0.53,741898,9899,W,,
249,1.5,-1,-3.16,41.25,-76.13,-21.56,1.25,12.77,1.77,0.36,0.44,0.63,0.53,741938,9939,W,,
250,1.5,-1,-3.16,41.25,-76.13,-21.56,0.6,13.23,1.89,0.36,0.44,0.63,0.53,741979,9980,W,,
251,1.5,-1,-3.16,41.25,-76.13,-21.56,0.6,13.5,1.93,0.36,0.44,0.63,0.53,742018,10019,W,,
252,0.62,1.34,-1.85,41.25,-76.13,-21.56,0.6,13.5,1.93,0.36,0.44,0.63,0.53,742060,10061,W,,
253,0.76,2.23,-1.78,41.25,-76.13,-21.56,0.6,13.5,1.93,0.36,0.44,0.63,0.53,742099,10100,W,,
254,0.76,2.23,-1.78,41.25,-76.13,-21.56,-0.47,11.16,1.43,0.36,0.44,0.63,0.53,742139,10140,W,,
255,0.76,2.23,-1.78,41.25,-76.13,-21.56,-0.74,10.36,-0.61,0.36,0.44,0.63,0.53,742180,10181,W,,
256,0.76,2.23,-1.78,41.25,-76.13,-21.56,2.37,10.82,0.36,0.36,0.44,0.63,0.53,742220,10221,W,,
257,0.9,-0.85,-1.71,41.25,-76.13,-21.56,2.37,10.82,0.36,0.36,0.44,0.63,0.53,742260,10261,W,,
258,0.9,-0.85,-1.71,41.25,-76.13,-21.56,2.9,9.93,3.04,0.36,0.44,0.63,0.53,742301,10302,W,,
259,0.26,-0.87,0.31,41.25,-76.13,-21.56,2.9,9.93,3.04,0.36,0.44,0.63,0.53,742341,10342,W,,
260,0.26,-0.87,0.31,41.25,-76.13,-21.56,2.59,9.74,3.15,0.36,0.44,0.63,0.53,742381,10382,W,,
261,0.26,-0.87,0.31,41.25,-76.13,-21.56,1.6,9.97,2.73,0.36,0.44,0.63,0.53,742419,10420,W,,
262,-0.33,-0.01,1.27,41.25,-76.13,-21.56,1.6,9.97,2.73,0.36,0.44,0.63,0.53,742460,10461,W,,
263,-0.72,0.71,1.49,41.25,-76.13,-21.56,1.6,9.97,2.73,0.36,0.44,0.63,0.53,742500,10501,W,,
264,-0.72,0.71,1.49,41.25,-76.13,-21.56,1.48,12.35,2.54,0.36,0.44,0.63,0.53,742540,10541,W,,
265,-0.72,0.71,1.49,41.25,-76.13,-21.56,1.41,15.22,2.46,0.36,0.44,0.63,0.53,742580,10581,W,,
266,-0.72,0.71,1.49,41.25,-76.13,-21.56,1.06,16.83,0.55,0.36,0.44,0.63,0.53,742619,10620,W,,
267,-0.72,0.71,1.49,50.44,-92,15.13,1.06,16.83,0.55,0.36,0.44,0.63,0.53,742660,10661,W,,
268,-1.74,0.27,3.61,50.44,-92,15.13,1.06,16.83,0.55,0.36,0.44,0.63,0.53,742700,10701,W,,
269,-1.74,0.27,3.61,50.44,-92,15.13,1.6,17.02,0.74,0.36,0.44,0.63,0.53,742740,10741,W,,
270,-1.74,0.27,3.61,50.44,-92,15.13,0.8,12.84,0.28,0.36,0.44,0.63,0.53,742779,10780,W,,
271,-1.74,0.27,3.61,50.44,-92,15.13,1.1,12.12,1.04,0.36,0.44,0.63,0.53,742817,10818,W,,
272,-1.66,0.44,2.57,50.44,-92,15.13,1.1,12.12,1.04,0.36,0.44,0.63,0.53,742857,10858,W,,
273,-1.66,0.44,2.57,50.44,-92,15.13,0.76,9.32,0.74,0.36,0.44,0.63,0.53,742898,10899,W,,
274,-0.93,-0.32,1.35,50.44,-92,15.13,0.76,9.32,0.74,0.36,0.44,0.63,0.53,742938,10939,W,,
275,-0.93,-0.32,1.35,50.44,-92,15.13,0.53,6.29,0.81,0.36,0.44,0.63,0.53,742977,10978,W,,
276,-0.93,-0.32,1.35,50.44,-92,15.13,0.57,5.07,0.7,0.36,0.44,0.63,0.53,743016,11017,W,,
277,0.06,-0.21,-0.15,50.44,-92,15.13,0.57,5.07,0.7,0.36,0.44,0.63,0.53,743056,11057,W,,
278,0.48,0.1,-0.92,50.44,-92,15.13,0.57,5.07,0.7,0.36,0.44,0.63,0.53,743096,11097,W,,
279,0.48,0.1,-0.92,50.44,-92,15.13,0.6,6.26,1.58,0.36,0.44,0.63,0.53,743134,11135,W,,
280,0.48,0.1,-0.92,50.44,-92,15.13,0.41,7.56,1.16,0.36,0.44,0.63,0.53,743174,11175,W,,
281,0.48,0.1,-0.92,50.44,-92,15.13,0.26,11.08,1.96,0.36,0.44,0.63,0.53,743211,11212,W,,
282,1.36,-0.39,-2.78,50.44,-92,15.13,0.26,11.08,1.96,0.36,0.44,0.63,0.53,743250,11251,W,,
283,1.36,-0.39,-2.78,50.44,-92,15.13,-0.55,15.53,0.81,0.36,0.44,0.63,0.53,743290,11291,W,,
284,1.36,-0.39,-2.78,50.44,-92,15.13,-0.32,15.07,1.2,0.36,0.44,0.63,0.53,743331,11332,W,,
285,1.36,-0.39,-2.78,50.44,-92,15.13,0.26,14.61,0.81,0.36,0.44,0.63,0.53,743370,11371,W,,
286,1.81,-0.09,-4.16,50.44,-92,15.13,0.26,14.61,0.81,0.36,0.44,0.63,0.53,743410,11411,W,,
287,1.49,0.56,-3.4,50.44,-92,15.13,0.26,14.61,0.81,0.36,0.44,0.63,0.53,743450,11451,W,,
288,1.49,0.56,-3.4,50.44,-92,15.13,1.48,14.88,1.39,0.36,0.44,0.63,0.53,743490,11491,W,,
289,1.49,0.56,-3.4,50.44,-92,15.13,1.21,12.16,2.12,0.36,0.44,0.63,0.53,743529,11530,W,,
290,1.49,0.56,-3.4,50.44,-92,15.13,1.37,10.93,2.27,0.36,0.44,0.63,0.53,743567,11568,W,,
291,1.22,0.16,-1.62,50.44,-92,15.13,1.37,10.93,2.27,0.36,0.44,0.63,0.53,743607,11608,W,,
292,1.22,0.16,-1.62,50.44,-92,15.13,2.18,9.78,2.65,0.36,0.44,0.63,0.53,743649,11650,W,,
293,0.66,-1.22,-0.34,50.44,-92,15.13,2.18,9.78,2.65,0.36,0.44,0.63,0.53,743688,11689,W,,
294,0.66,-1.22,-0.34,50.44,-92,15.13,4.09,8.94,4.64,0.36,0.44,0.63,0.53,743728,11729,W,,
295,0.66,-1.22,-0.34,50.44,-92,15.13,2.52,9.43,3.73,0.36,0.44,0.63,0.53,743766,11767,W,,
296,-0.55,-0.66,1.82,50.44,-92,15.13,2.52,9.43,3.73,0.36,0.44,0.63,0.53,743805,11806,W,,
297,-0.83,-0.62,2.31,50.44,-92,15.13,2.52,9.43,3.73,0.36,0.44,0.63,0.53,743845,11846,W,,
298,-0.83,-0.62,2.31,50.44,-92,15.13,2.1,13.15,3.54,0.36,0.44,0.63,0.53,743885,11886,W,,
299,-0.83,-0.62,2.31,50.44,-92,15.13,1.68,15.07,2.65,0.36,0.44,0.63,0.53,743927,11928,W,,
300,-0.83,-0.62,2.31,50.44,-92,15.13,1.33,20.85,1.23,0.36,0.44,0.63,0.53,743966,11967,W,,
301,-2.28,1.13,3.52,50.44,-92,15.13,1.33,20.85,1.23,0.36,0.44,0.63,0.53,744006,12007,W,,
302,-2.28,1.13,3.52,50.44,-92,15.13,0.72,16.71,0.16,0.36,0.44,0.63,0.53,744046,12047,W,,
303,-2.28,1.13,3.52,50.44,-92,15.13,1.45,16.79,1.2,0.36,0.44,0.63,0.53,744087,12088,W,,
304,-2.28,1.13,3.52,50.44,-92,15.13,1.06,14.49,0.09,0.36,0.44,0.63,0.53,744127,12128,W,,
305,-2.28,1.13,3.52,50.44,-92,15.13,0.95,12,0.28,0.36,0.44,0.63,0.53,744166,12167,W,,
306,-1.67,0.61,2.45,50.44,-92,15.13,0.95,12,0.28,0.36,0.44,0.63,0.53,744207,12208,W,,
307,-1.54,0.79,1.78,50.44,-92,15.13,0.95,12,0.28,0.36,0.44,0.63,0.53,744247,12248,W,,
308,-1.54,0.79,1.78,50.44,-92,15.13,0.03,6.41,-0.26,0.36,0.44,0.63,0.53,744287,12288,W,,
309,-1.54,0.79,1.78,50.44,-92,15.13,0.07,5.76,-0.18,0.36,0.44,0.63,0.53,744327,12328,W,,
310,-1.54,0.79,1.78,50.44,-92,15.13,0.03,5.07,0.13,0.36,0.44,0.63,0.53,744365,12366,W,,
311,0.47,-0.41,-0.47,50.44,-92,15.13,0.03,5.07,0.13,0.36,0.44,0.63,0.53,744404,12405,W,,
312,0.95,-0.17,-1.2,50.44,-92,15.13,0.03,5.07,0.13,0.36,0.44,0.63,0.53,744444,12445,W,,
313,0.95,-0.17,-1.2,50.44,-92,15.13,0.22,5.87,1.81,0.36,0.44,0.63,0.53,744483,12484,W,,
314,0.95,-0.17,-1.2,50.44,-92,15.13,0.45,6.79,1.96,0.36,0.44,0.63,0.53,744523,12524,W,,
315,0.95,-0.17,-1.2,50.44,-92,15.13,0.03,11.16,1.58,0.36,0.44,0.63,0.53,744561,12562,W,,
316,2.54,0.42,-3.27,50.44,-92,15.13,0.03,11.16,1.58,0.36,0.44,0.63,0.53,744600,12601,W,,
317,2.54,0.42,-3.27,50.44,-92,15.13,-0.66,20.16,0.7,0.36,0.44,0.63,0.53,744640,12641,W,,
318,2.54,0.42,-3.27,50.44,-92,15.13,-0.09,17.21,0.97,0.36,0.44,0.63,0.53,744680,12681,W,,
319,2.54,0.42,-3.27,50.44,-92,15.13,0.76,15.91,1.54,0.36,0.44,0.63,0.53,744720,12721,W,,
320,2.54,0.42,-3.27,21.31,-88.38,2.25,0.76,15.91,1.54,0.36,0.44,0.63,0.53,744758,12759,W,,
321,2.54,0.42,-3.27,21.31,-88.38,2.25,0.38,15.49,1.39,0.36,0.44,0.63,0.53,744798,12799,W,,
322,1.74,-2.76,-1.83,21.31,-88.38,2.25,0.38,15.49,1.39,0.36,0.44,0.63,0.53,744837,12838,W,,
323,1.74,-2.76,-1.83,21.31,-88.38,2.25,2.79,11.62,3.07,0.36,0.44,0.63,0.53,744877,12878,W,,
324,1.74,-2.76,-1.83,21.31,-88.38,2.25,2.67,10.39,2.8,0.36,0.44,0.63,0.53,744914,12915,W,,
325,0.97,-0.57,-1.66,21.31,-88.38,2.25,2.67,10.39,2.8,0.36,0.44,0.63,0.53,744955,12956,W,,
326,0.52,-0.22,-0.78,21.31,-88.38,2.25,2.67,10.39,2.8,0.36,0.44,0.63,0.53,744995,12996,W,,
327,0.52,-0.22,-0.78,21.31,-88.38,2.25,3.63,9.09,3.65,0.36,0.44,0.63,0.53,745035,13036,W,,
328,0.52,-0.22,-0.78,21.31,-88.38,2.25,2.98,9.02,3.42,0.36,0.44,0.63,0.53,745074,13075,W,,
329,0.52,-0.22,-0.78,21.31,-88.38,2.25,2.63,9.7,3.42,0.36,0.44,0.63,0.53,745112,13113,W,,
330,-0.72,0.78,1.58,21.31,-88.38,2.25,2.63,9.7,3.42,0.36,0.44,0.63,0.53,745151,13152,W,,
331,-1.1,1,2,21.31,-88.38,2.25,2.63,9.7,3.42,0.36,0.44,0.63,0.53,745190,13191,W,,
332,-1.1,1,2,21.31,-88.38,2.25,1.1,16.87,1.93,0.36,0.44,0.63,0.53,745228,13229,W,,
333,-1.1,1,2,21.31,-88.38,2.25,0.57,17.33,0.93,0.36,0.44,0.63,0.53,745266,13267,W,,
334,-2.18,0.68,3.42,21.31,-88.38,2.25,0.57,17.33,0.93,0.36,0.44,0.63,0.53,745306,13307,W,,
335,-2.51,1.26,3.68,21.31,-88.38,2.25,0.57,17.33,0.93,0.36,0.44,0.63,0.53,745345,13346,W,,
336,-2.51,1.26,3.68,21.31,-88.38,2.25,1.02,17.52,0.05,0.36,0.44,0.63,0.53,745383,13384,W,,
337,-2.51,1.26,3.68,21.31,-88.38,2.25,0.68,14.91,0.09,0.36,0.44,0.63,0.53,745423,13424,W,,
338,-2.51,1.26,3.68,21.31,-88.38,2.25,1.33,12,-0.07,0.36,0.44,0.63,0.53,745461,13462,W,,
339,-2.22,1.22,2.82,21.31,-88.38,2.25,1.33,12,-0.07,0.36,0.44,0.63,0.53,745500,13501,W,,
340,-2.22,1.22,2.82,21.31,-88.38,2.25,0.26,8.59,-0.76,0.36,0.44,0.63,0.53,745539,13540,W,,
341,-2.22,1.22,2.82,21.31,-88.38,2.25,0.3,7.25,-0.57,0.36,0.44,0.63,0.53,745578,13579,W,,
342,-2.22,1.22,2.82,21.31,-88.38,2.25,-0.05,6.45,-0.57,0.36,0.44,0.63,0.53,745616,13617,W,,
343,-0.34,-0.42,0.02,21.31,-88.38,2.25,-0.05,6.45,-0.57,0.36,0.44,0.63,0.53,745656,13657,W,,
344,0.44,-0.73,-0.71,21.31,-88.38,2.25,-0.05,6.45,-0.57,0.36,0.44,0.63,0.53,745696,13697,W,,
345,0.44,-0.73,-0.71,21.31,-88.38,2.25,0.41,6.14,0.47,0.36,0.44,0.63,0.53,745737,13738,W,,
346,0.44,-0.73,-0.71,21.31,-88.38,2.25,-0.01,8.98,0.97,0.36,0.44,0.63,0.53,745777,13778,W,,
347,0.44,-0.73,-0.71,21.31,-88.38,2.25,-0.2,11.7,0.7,0.36,0.44,0.63,0.53,745815,13816,W,,
348,2.18,-0.79,-3.26,21.31,-88.38,2.25,-0.2,11.7,0.7,0.36,0.44,0.63,0.53,745856,13857,W,,
349,2.18,-0.79,-3.26,21.31,-88.38,2.25,-0.13,16.6,0.55,0.36,0.44,0.63,0.53,745896,13897,W,,
350,2.2,-1.63,-3.37,21.31,-88.38,2.25,-0.13,16.6,0.55,0.36,0.44,0.63,0.53,745937,13938,W,,
351,2.2,-1.63,-3.37,21.31,-88.38,2.25,1.64,15.76,2.38,0.36,0.44,0.63,0.53,745976,13977,W,,
352,2.2,-1.63,-3.37,21.31,-88.38,2.25,1.29,15.6,1.89,0.36,0.44,0.63,0.53,746015,14016,W,,
353,1.42,-1.05,-2.52,21.31,-88.38,2.25,1.29,15.6,1.89,0.36,0.44,0.63,0.53,746055,14056,W,,
354,1.18,-0.9,-2.35,21.31,-88.38,2.25,1.29,15.6,1.89,0.36,0.44,0.63,0.53,746095,14096,W,,
355,1.18,-0.9,-2.35,21.31,-88.38,2.25,2.9,11.89,1.73,0.36,0.44,0.63,0.53,746135,14136,W,,
356,1.18,-0.9,-2.35,21.31,-88.38,2.25,2.67,11.04,1.54,0.36,0.44,0.63,0.53,746176,14177,W,,
357,1.18,-0.9,-2.35,21.31,-88.38,2.25,3.09,9.63,1.62,0.36,0.44,0.63,0.53,746214,14215,W,,
358,0.76,-1.42,-0.76,21.31,-88.38,2.25,3.09,9.63,1.62,0.36,0.44,0.63,0.53,746253,14254,W,,
359,0.76,-1.42,-0.76,21.31,-88.38,2.25,3.13,8.98,2.12,0.36,0.44,0.63,0.53,746293,14294,W,,
360,0.76,-1.42,-0.76,21.31,-88.38,2.25,2.86,8.75,2.19,0.36,0.44,0.63,0.53,746332,14333,W,,
361,0.76,-1.42,-0.76,21.31,-88.38,2.25,1.79,9.47,2.61,0.36,0.44,0.63,0.53,746371,14372,W,,
362,0.76,-1.42,-0.76,21.31,-88.38,2.25,1.33,9.82,2.69,0.36,0.44,0.63,0.53,746407,14408,W,,
363,-0.06,-0.55,1.91,21.31,-88.38,2.25,1.33,9.82,2.69,0.36,0.44,0.63,0.53,746447,14448,W,,
364,-0.06,-0.55,1.91,21.31,-88.38,2.25,-0.28,13.77,3.38,0.36,0.44,0.63,0.53,746486,14487,W,,
365,-0.06,-0.55,1.91,21.31,-88.38,2.25,-1.46,15.18,2.08,0.36,0.44,0.63,0.53,746526,14527,W,,
366,-0.06,-0.55,1.91,21.31,-88.38,2.25,-1.5,16.1,2.23,0.36,0.44,0.63,0.53,746565,14566,W,,
367,-1.37,-1.24,4.08,21.31,-88.38,2.25,-1.5,16.1,2.23,0.36,0.44,0.63,0.53,746606,14607,W,,
368,-1.37,-1.24,4.08,21.31,-88.38,2.25,-0.81,15.98,1.81,0.36,0.44,0.63,0.53,746647,14648,W,,
369,-2.04,-0.15,3.68,21.31,-88.38,2.25,-0.81,15.98,1.81,0.36,0.44,0.63,0.53,746686,14687,W,,
370,-2.04,-0.15,3.68,21.31,-88.38,2.25,0.99,10.01,1.35,0.36,0.44,0.63,0.53,746727,14728,W,,
371,-2.04,-0.15,3.68,21.31,-88.38,2.25,1.33,8.98,1.46,0.36,0.44,0.63,0.53,746765,14766,W,,
372,-1.91,-0.89,1.78,21.31,-88.38,2.25,1.33,8.98,1.46,0.36,0.44,0.63,0.53,746805,14806,W,,
373,-1.67,-0.96,1.26,21.31,-88.38,2.25,1.33,8.98,1.46,0.36,0.44,0.63,0.53,746845,14846,W,,
374,-1.67,-0.96,1.26,21.31,-88.38,2.25,4.2,6.18,2.96,0.36,0.44,0.63,0.53,746883,14884,W,,
375,-1.67,-0.96,1.26,21.31,-88.38,2.25,4.82,5.18,2.92,0.36,0.44,0.63,0.53,746923,14924,W,,
376,-1.67,-0.96,1.26,21.31,-88.38,2.25,5.28,4.68,2.96,0.36,0.44,0.63,0.53,746959,14960,W,,
377,-1.73,-0.08,-0.83,21.31,-88.38,2.25,5.28,4.68,2.96,0.36,0.44,0.63,0.53,746998,14999,W,,
378,-1.73,-0.08,-0.83,21.31,-88.38,2.25,6.85,3.27,3.07,0.36,0.44,0.63,0.53,747038,15039,W,,
379,-1.73,-0.08,-0.83,21.31,-88.38,2.25,7,2.27,3.61,0.36,0.44,0.63,0.53,747077,15078,W,,
380,-1.73,-0.08,-0.83,21.31,-88.38,2.25,6.93,1.93,3.99,0.36,0.44,0.63,0.53,747116,15117,W,,
381,-0.39,-0.18,-1.25,21.31,-88.38,2.25,6.93,1.93,3.99,0.36,0.44,0.63,0.53,747156,15157,W,,
382,-0.15,-0.42,-1.07,21.31,-88.38,2.25,6.93,1.93,3.99,0.36,0.44,0.63,0.53,747196,15197,W,,
383,-0.15,-0.42,-1.07,21.31,-88.38,2.25,7,3.15,3.73,0.36,0.44,0.63,0.53,747236,15237,W,,
384,-0.15,-0.42,-1.07,21.31,-88.38,2.25,7.15,3.84,4.03,0.36,0.44,0.63,0.53,747277,15278,W,,
385,-0.15,-0.42,-1.07,21.31,-88.38,2.25,7.31,5.07,3.73,0.36,0.44,0.63,0.53,747315,15316,W,,
386,0.15,-0.28,-0.81,21.31,-88.38,2.25,7.31,5.07,3.73,0.36,0.44,0.63,0.53,747355,15356,W,,
387,0.15,-0.28,-0.81,21.31,-88.38,2.25,7,5.38,3.57,0.36,0.44,0.63,0.53,747395,15396,W,,
388,0.16,-0.49,-0.39,21.31,-88.38,2.25,7,5.38,3.57,0.36,0.44,0.63,0.53,747433,15434,W,,
389,0.16,-0.49,-0.39,21.31,-88.38,2.25,7.42,6.71,3.69,0.36,0.44,0.63,0.53,747472,15473,W,,
390,0.16,-0.49,-0.39,21.31,-88.38,2.25,6.85,6.71,2.96,0.36,0.44,0.63,0.53,747510,15511,W,,
391,0.09,0.13,-0.27,21.31,-88.38,2.25,6.85,6.71,2.96,0.36,0.44,0.63,0.53,747548,15549,W,,
392,0.09,0.13,-0.27,21.31,-88.38,2.25,6.16,6.71,2.69,0.36,0.44,0.63,0.53,747588,15589,W,,
393,0.09,0.13,-0.27,21.31,-88.38,2.25,5.74,7.1,2.46,0.36,0.44,0.63,0.53,747627,15628,W,,
394,0.09,0.13,-0.27,21.31,-88.38,2.25,5.85,7.02,2.57,0.36,0.44,0.63,0.53,747664,15665,T,,
395,0.49,0.14,-0.46,21.31,-88.38,2.25,5.85,7.02,2.57,0.36,0.44,0.63,0.53,747703,15704,T,,
396,0.49,0.14,-0.46,21.31,-88.38,2.25,5.74,7.33,2.8,0.36,0.44,0.63,0.53,747744,15745,T,,
397,0.38,0.49,-0.49,21.31,-88.38,2.25,5.74,7.33,2.8,0.36,0.44,0.63,0.53,747782,15783,T,,
398,0.38,0.49,-0.49,21.31,-88.38,2.25,5.81,7.52,3.04,0.36,0.44,0.63,0.53,747820,15821,T,,
399,0.38,0.49,-0.49,21.31,-88.38,2.25,5.93,7.41,3.11,0.36,0.44,0.63,0.53,747857,15858,T,,
400,0.38,0.49,-0.49,21.31,-88.38,2.25,6.04,7.41,3.38,0.36,0.44,0.63,0.53,747896,15897,T,,
401,0.17,0.26,-0.1,21.31,-88.38,2.25,6.04,7.41,3.38,0.36,0.44,0.63,0.53,747935,15936,T,,
402,0.17,0.26,-0.1,21.31,-88.38,2.25,5.62,7.86,3.46,0.36,0.44,0.63,0.53,747975,15976,T,,
403,0.17,0.26,-0.1,21.31,-88.38,2.25,5.77,8.52,3.54,0.36,0.44,0.63,0.53,748012,16013,T,,
404,0.05,0.4,-0.26,21.31,-88.38,2.25,5.77,8.52,3.54,0.36,0.44,0.63,0.53,748052,16053,T,,
405,0.16,0.13,-0.35,21.31,-88.38,2.25,5.77,8.52,3.54,0.36,0.44,0.63,0.53,748091,16092,T,,
406,0.16,0.13,-0.35,21.31,-88.38,2.25,4.78,9.32,3.07,0.36,0.44,0.63,0.53,748130,16131,T,,
407,0.16,0.13,-0.35,21.31,-88.38,2.25,4.66,9.05,2.65,0.36,0.44,0.63,0.53,748168,16169,T,,
408,0.16,0.13,-0.35,27.38,-46.38,34.75,4.66,9.05,2.65,0.36,0.44,0.63,0.53,748207,16208,T,,
409,0.08,0.49,-0.33,27.38,-46.38,34.75,4.66,9.05,2.65,0.36,0.44,0.63,0.53,748246,16247,T,,
410,0.11,0.23,-0.23,27.38,-46.38,34.75,4.66,9.05,2.65,0.36,0.44,0.63,0.53,748285,16286,T,,
411,0.11,0.23,-0.23,27.38,-46.38,34.75,4.01,8.67,3.19,0.36,0.44,0.63,0.53,748324,16325,T,,
412,0.11,0.23,-0.23,27.38,-46.38,34.75,3.75,8.71,3.27,0.36,0.44,0.63,0.53,748362,16363,T,,
413,0.12,0.34,-0.27,27.38,-46.38,34.75,3.75,8.71,3.27,0.36,0.44,0.63,0.53,748402,16403,T,,
414,0.08,0.21,-0.17,27.38,-46.38,34.75,3.75,8.71,3.27,0.36,0.44,0.63,0.53,748441,16442,T,,
415,0.08,0.21,-0.17,27.38,-46.38,34.75,3.97,9.55,3.46,0.36,0.44,0.63,0.53,748480,16481,T,,
416,0.08,0.21,-0.17,27.38,-46.38,34.75,3.75,9.36,3.54,0.36,0.44,0.63,0.53,748518,16519,T,,
417,0.08,0.21,-0.17,23.19,-45.81,36.75,3.75,9.36,3.54,0.36,0.44,0.63,0.53,748557,16558,T,,
