,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,DirecFTion,SensorFTime,FTime,Label
817,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-17.55,-3.04,0.73,-0.71,0.01,0.67,0.24,604915,39175,FW
818,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-13.19,-15.38,-4.94,-0.71,0.01,0.67,0.24,604958,39218,FW
819,-0.03,-0.59,1.11,101.56,-11.31,-30.69,-8.28,-9.97,-1.22,-0.71,0.01,0.67,0.24,605000,39260,FW
820,-1.05,-0.27,-1.67,101.56,-11.31,-30.69,-8.28,-9.97,-1.22,-0.71,0.01,0.67,0.24,605043,39303,FW
821,0.86,0.73,-2.89,101.56,-11.31,-30.69,-8.28,-9.97,-1.22,-0.71,0.01,0.67,0.24,605087,39347,FW
822,0.86,0.73,-2.89,101.56,-11.31,-30.69,-9.36,-0.05,1.92,-0.71,0.01,0.67,0.24,605130,39390,FW
823,0.86,0.73,-2.89,101.56,-11.31,-30.69,-11.62,-0.2,1.69,-0.71,0.01,0.67,0.24,605171,39431,FW
824,0.86,0.73,-2.89,101.56,-11.31,-30.69,-13.03,1.1,0.16,-0.71,0.01,0.67,0.24,605213,39473,FW
825,0.86,0.73,-2.89,101.56,-11.31,-30.69,-14.6,1.41,1.19,-0.71,0.01,0.67,0.24,605255,39515,FW
826,0.86,0.73,-2.89,40.25,-4.25,21.5,-14.6,1.41,1.19,-0.71,0.01,0.67,0.24,605296,39556,FW
827,-1.17,0.72,-2.17,40.25,-4.25,21.5,-14.6,1.41,1.19,-0.71,0.01,0.67,0.24,605337,39597,FW
828,-1.17,0.72,-2.17,40.25,-4.25,21.5,-10.43,5.2,2.92,-0.71,0.01,0.67,0.24,605378,39638,FW
829,-1.17,0.72,-2.17,40.25,-4.25,21.5,-11.96,5.81,3.41,-0.71,0.01,0.67,0.24,605418,39678,FW
830,-1.17,0.72,-2.17,40.25,-4.25,21.5,-10.7,-3.15,5.71,-0.71,0.01,0.67,0.24,605459,39719,FW
831,-1.17,0.72,-2.17,40.25,-4.25,21.5,-10.43,-3.42,3.61,-0.71,0.01,0.67,0.24,605499,39759,FW
832,0.49,0.16,0.49,40.25,-4.25,21.5,-10.43,-3.42,3.61,-0.71,0.01,0.67,0.24,605541,39801,FW
833,0.5,-0.13,0.16,40.25,-4.25,21.5,-10.43,-3.42,3.61,-0.71,0.01,0.67,0.24,605581,39841,FW
834,0.5,-0.13,0.16,40.25,-4.25,21.5,-9.09,-3.11,0.81,-0.71,0.01,0.67,0.24,605621,39881,FW
835,0.5,-0.13,0.16,40.25,-4.25,21.5,-9.39,-3.15,0.27,-0.71,0.01,0.67,0.24,605661,39921,FW
836,0.5,-0.13,0.16,40.25,-4.25,21.5,-9.32,-3.08,0.46,-0.71,0.01,0.67,0.24,605700,39960,FW
837,-0.03,-0.01,0.14,40.25,-4.25,21.5,-9.32,-3.08,0.46,-0.71,0.01,0.67,0.24,605740,40000,FW
838,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.32,-3.08,0.46,-0.71,0.01,0.67,0.24,605779,40039,FW
839,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.36,-2.92,0.62,-0.71,0.01,0.67,0.24,605821,40081,FW
840,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.36,-2.81,0.66,-0.71,0.01,0.67,0.24,605861,40121,FW
841,-0.03,-0.04,0.15,40.25,-4.25,21.5,-9.47,-2.89,0.39,-0.71,0.01,0.67,0.24,605899,40159,FW
842,-0.09,-0.01,0.15,40.25,-4.25,21.5,-9.47,-2.89,0.39,-0.71,0.01,0.67,0.24,605940,40200,FW
843,-0.09,-0.01,0.15,40.25,-4.25,21.5,-9.51,-2.81,0.43,-0.71,0.01,0.67,0.24,605981,40241,FW
844,-0.04,-0.31,0.52,40.25,-4.25,21.5,-9.51,-2.81,0.43,-0.71,0.01,0.67,0.24,606022,40282,FW
845,-0.04,-0.31,0.52,40.25,-4.25,21.5,-10.05,-3.11,-0.07,-0.71,0.01,0.67,0.24,606062,40322,FW
846,-0.04,-0.31,0.52,40.25,-4.25,21.5,-10.73,-3.61,0.27,-0.71,0.01,0.67,0.24,606103,40363,FW
847,-0.04,-0.31,0.52,48.38,-13,18.69,-10.73,-3.61,0.27,-0.71,0.01,0.67,0.24,606143,40403,FW
848,0.21,-1.88,5.15,48.38,-13,18.69,-10.73,-3.61,0.27,-0.71,0.01,0.67,0.24,606185,40445,FW
849,0.21,-1.88,5.15,48.38,-13,18.69,-10.43,-9.4,0.62,-0.71,0.01,0.67,0.24,606228,40488,FW
850,0.65,-0.76,-1.27,48.38,-13,18.69,-10.43,-9.4,0.62,-0.71,0.01,0.67,0.24,606269,40529,FW
851,0.65,-0.76,-1.27,48.38,-13,18.69,-4.76,-6.83,-0.68,-0.71,0.01,0.67,0.24,606311,40571,FW
852,0.65,-0.76,-1.27,48.38,-13,18.69,-6.79,-4.72,-1.22,-0.71,0.01,0.67,0.24,606351,40611,FW
853,2.63,0.68,-3.53,48.38,-13,18.69,-6.79,-4.72,-1.22,-0.71,0.01,0.67,0.24,606392,40652,FW
854,3.29,0.59,-3.54,48.38,-13,18.69,-6.79,-4.72,-1.22,-0.71,0.01,0.67,0.24,606432,40692,FW
855,3.29,0.59,-3.54,48.38,-13,18.69,-13.8,0.41,-3.63,-0.71,0.01,0.67,0.24,606474,40734,FW
856,3.29,0.59,-3.54,48.38,-13,18.69,-13.57,2.59,-4.52,-0.71,0.01,0.67,0.24,606557,40817,FW
857,3.29,0.59,-3.54,48.38,-13,18.69,-12.77,4.09,-5.39,-0.71,0.01,0.67,0.24,606597,40857,FW
858,3.29,0.59,-3.54,48.38,-13,18.69,-11.73,5.73,-4.59,-0.71,0.01,0.67,0.24,606639,40899,FW
859,2.24,2.09,0.9,48.38,-13,18.69,-11.73,5.73,-4.59,-0.71,0.01,0.67,0.24,606680,40940,FW
860,2.24,2.09,0.9,48.38,-13,18.69,-19.13,6.54,15.25,-0.71,0.01,0.67,0.24,606721,40981,FT
861,2.24,2.09,0.9,48.38,-13,18.69,-9.01,-4.23,0.23,-0.71,0.01,0.67,0.24,606761,41021,FT
862,2.24,2.09,0.9,48.38,-13,18.69,-9.66,-3.23,-0.68,-0.71,0.01,0.67,0.24,606800,41060,FT
863,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.66,-3.23,-0.68,-0.71,0.01,0.67,0.24,606839,41099,FT
864,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.05,-3.23,0.5,-0.71,0.01,0.67,0.24,606880,41140,FT
865,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.39,-3.34,-0.23,-0.71,0.01,0.67,0.24,606920,41180,FT
866,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.16,-3.23,0.23,-0.71,0.01,0.67,0.24,606960,41220,FT
867,2.24,2.09,0.9,-28.31,-55.56,0.88,-9.16,-3.19,0.2,-0.71,0.01,0.67,0.24,606999,41259,FT
868,-0.03,0.02,0.02,-28.31,-55.56,0.88,-9.16,-3.19,0.2,-0.71,0.01,0.67,0.24,607039,41299,FT
869,-0.02,-0.19,0.12,-28.31,-55.56,0.88,-9.16,-3.19,0.2,-0.71,0.01,0.67,0.24,607080,41340,FT
870,-0.02,-0.19,0.12,-28.31,-55.56,0.88,-9.2,-3.11,0.23,-0.71,0.01,0.67,0.24,607120,41380,FT
871,-0.02,-0.19,0.12,-28.31,-55.56,0.88,-9.2,-3.04,0.31,-0.71,0.01,0.67,0.24,607161,41421,FT
872,-0.02,-0.19,0.12,-28.31,-55.56,0.88,-9.09,-3.08,0.5,-0.71,0.01,0.67,0.24,607202,41462,FT
873,-0.02,-0.19,0.12,-28.63,-55.94,2.88,-9.09,-3.08,0.5,-0.71,0.01,0.67,0.24,607241,41501,FT
874,0,-0.07,0.04,-28.63,-55.94,2.88,-9.09,-3.08,0.5,-0.71,0.01,0.67,0.24,607283,41543,FT
875,0,-0.07,0.04,-28.63,-55.94,2.88,-9.16,-3.04,0.5,-0.71,0.01,0.67,0.24,607325,41585,FT
876,0,-0.07,0.04,-28.63,-55.94,2.88,-9.28,-3.15,0.2,-0.71,0.01,0.67,0.24,607366,41626,FT
877,0,-0.07,0.04,-28.63,-55.94,2.88,-9.16,-3,0.5,-0.71,0.01,0.67,0.24,607408,41668,FT
878,0,-0.07,0.04,-28.63,-55.94,2.88,-9.24,-3,0.39,-0.71,0.01,0.67,0.24,607448,41708,FT
879,0.01,-0.1,0.06,-28.63,-55.94,2.88,-9.24,-3,0.39,-0.71,0.01,0.67,0.24,607489,41749,FT
880,0.02,-0.1,0.04,-28.63,-55.94,2.88,-9.24,-3,0.39,-0.71,0.01,0.67,0.24,607528,41788,FT
881,0.02,-0.1,0.04,-28.63,-55.94,2.88,-9.2,-2.96,0.62,-0.71,0.01,0.67,0.24,607570,41830,FT
882,0.01,-0.02,-0.01,-28.63,-55.94,2.88,-9.2,-2.96,0.62,-0.71,0.01,0.67,0.24,607610,41870,FT
883,0.01,-0.02,-0.01,-28.63,-55.94,2.88,-9.24,-3,0.5,-0.71,0.01,0.67,0.24,607649,41909,FT
884,-0.01,0.02,-0.02,-28.63,-55.94,2.88,-9.24,-3,0.5,-0.71,0.01,0.67,0.24,607690,41950,FT
885,-0.01,0.02,-0.02,-28.63,-55.94,2.88,-9.32,-2.96,0.46,-0.71,0.01,0.67,0.24,607732,41992,FT
886,-0.01,0.01,-0.01,-28.63,-55.94,2.88,-9.32,-2.96,0.46,-0.71,0.01,0.67,0.24,607773,42033,FT
887,-0.01,0.01,-0.01,-28.63,-55.94,2.88,-9.24,-3.04,0.46,-0.71,0.01,0.67,0.24,607814,42074,FT
888,-0.01,0.01,-0.01,-28.63,-55.94,2.88,-9.24,-3,0.58,-0.71,0.01,0.67,0.24,607857,42117,FT
889,-0.01,0.01,-0.01,-28.63,-55.94,2.88,-9.2,-2.96,0.73,-0.71,0.01,0.67,0.24,607896,42156,FT
890,0,-0.13,0.1,-28.63,-55.94,2.88,-9.2,-2.96,0.73,-0.71,0.01,0.67,0.24,607938,42198,FT
891,0,-0.13,0.1,-28.63,-55.94,2.88,-9.28,-2.85,0.73,-0.71,0.01,0.67,0.24,607979,42239,FT
892,-0.01,-0.02,0.03,-28.63,-55.94,2.88,-9.28,-2.85,0.73,-0.71,0.01,0.67,0.24,608019,42279,FT
893,-0.01,-0.02,0.03,-28.63,-55.94,2.88,-9.28,-2.81,0.81,-0.71,0.01,0.67,0.24,608060,42320,FT
894,-0.01,-0.02,0.03,-28.63,-55.94,2.88,-9.24,-2.81,0.89,-0.71,0.01,0.67,0.24,608100,42360,FT
895,0,-0.02,0.01,-28.63,-55.94,2.88,-9.24,-2.81,0.89,-0.71,0.01,0.67,0.24,608141,42401,FT
896,-0.01,0,0,-28.63,-55.94,2.88,-9.24,-2.81,0.89,-0.71,0.01,0.67,0.24,608181,42441,FT
897,-0.01,0,0,-28.63,-55.94,2.88,-9.28,-2.81,0.85,-0.71,0.01,0.67,0.24,608221,42481,FT
898,-0.01,0,0,-28.63,-55.94,2.88,-9.28,-2.81,0.85,-0.71,0.01,0.67,0.24,608262,42522,FT
899,-0.01,0,0,-28.63,-55.94,2.88,-9.28,-2.85,0.85,-0.71,0.01,0.67,0.24,608303,42563,FT
900,-0.01,0,0,-28.63,-55.94,2.88,-9.28,-2.85,0.81,-0.71,0.01,0.67,0.24,608343,42603,FT
901,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.28,-2.85,0.81,-0.71,0.01,0.67,0.24,608386,42646,FT
902,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.28,-2.85,0.81,-0.71,0.01,0.67,0.24,608427,42687,FT
903,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.28,-2.85,0.85,-0.71,0.01,0.67,0.24,608467,42727,FT
904,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.24,-2.81,0.93,-0.71,0.01,0.67,0.24,608509,42769,FT
905,0.01,-0.04,0.01,-28.63,-55.94,2.88,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,608548,42808,FT
906,-0.01,0.01,-0.01,-28.63,-55.94,2.88,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,608588,42848,FT
907,0,0.01,-0.01,-28.63,-55.94,2.88,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,608629,42889,FT
908,0,0.01,-0.01,-28.63,-55.94,2.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608670,42930,FT
909,0,0.01,-0.01,-28.63,-55.94,2.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,608711,42971,FT
910,0,0.01,-0.01,-28.63,-55.94,2.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608751,43011,FT
911,0,0.01,-0.01,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608792,43052,FT
912,0,-0.01,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608834,43094,FT
913,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608875,43135,FT
914,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,608917,43177,FT
915,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,608958,43218,FT
916,0,0,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,608999,43259,FT
917,0,-0.01,0.01,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,609040,43300,FT
918,-0.01,0,-0.01,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,609080,43340,FT
919,0,-0.02,0,-28,-54.44,6.88,-9.28,-2.81,0.89,-0.71,0.01,0.67,0.24,609121,43381,FT
920,0,-0.02,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609161,43421,FT
921,0,-0.02,0,-28,-54.44,6.88,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609202,43462,FT
922,0,-0.02,0,-28.06,-53.75,7.69,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609242,43502,FT
923,-0.01,-0.01,0.01,-28.06,-53.75,7.69,-9.28,-2.81,0.93,-0.71,0.01,0.67,0.24,609283,43543,FT
924,-0.01,-0.01,0.01,-28.06,-53.75,7.69,-9.24,-2.81,0.96,-0.71,0.01,0.67,0.24,609326,43586,FT
925,0,-0.03,0.01,-28.06,-53.75,7.69,-9.24,-2.81,0.96,-0.71,0.01,0.67,0.24,609367,43627,FT
926,0,-0.03,0.01,-28.06,-53.75,7.69,-9.24,-2.77,0.96,-0.71,0.01,0.67,0.24,609408,43668,FT
927,0,-0.03,0.01,-28.06,-53.75,7.69,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,609447,43707,FT
928,0,-0.08,0.04,-28.06,-53.75,7.69,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,609487,43747,FT
929,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.32,-2.85,0.85,-0.71,0.01,0.67,0.24,609527,43787,FT
930,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.2,-2.73,1.12,-0.71,0.01,0.67,0.24,609568,43828,FT
931,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.2,-2.7,1.16,-0.71,0.01,0.67,0.24,609610,43870,FT
932,-0.01,-0.04,0.03,-28.06,-53.75,7.69,-9.2,-2.77,1.08,-0.71,0.01,0.67,0.24,609650,43910,FT
933,-0.01,-0.04,0.03,-28,-54.13,5.25,-9.2,-2.77,1.08,-0.71,0.01,0.67,0.24,609689,43949,FT
934,-0.01,-0.04,0.03,-28,-54.13,5.25,-9.24,-2.73,0.96,-0.71,0.01,0.67,0.24,609731,43991,FT
935,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.24,-2.73,0.96,-0.71,0.01,0.67,0.24,609772,44032,FT
936,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.24,-3,0.62,-0.71,0.01,0.67,0.24,609813,44073,FT
937,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.2,-3.15,0.35,-0.71,0.01,0.67,0.24,609855,44115,FT
938,-0.04,0.3,-0.19,-28,-54.13,5.25,-9.24,-2.96,0.5,-0.71,0.01,0.67,0.24,609895,44155,FT
939,0.02,0.15,-0.05,-28,-54.13,5.25,-9.24,-2.96,0.5,-0.71,0.01,0.67,0.24,609937,44197,FT
940,0.02,0.15,-0.05,-28,-54.13,5.25,-9.28,-3.11,0.2,-0.71,0.01,0.67,0.24,609978,44238,FW
941,0.04,0.05,-0.02,-28,-54.13,5.25,-9.28,-3.11,0.2,-0.71,0.01,0.67,0.24,610019,44279,FW
942,0.04,0.05,-0.02,-28,-54.13,5.25,-9.2,-3,0.46,-0.71,0.01,0.67,0.24,610059,44319,FW
943,0.04,0.05,-0.02,-28,-54.13,5.25,-9.2,-3.08,0.31,-0.71,0.01,0.67,0.24,610098,44358,FW
944,0.03,-0.03,0,-28,-54.13,5.25,-9.2,-3.08,0.31,-0.71,0.01,0.67,0.24,610139,44399,FW
945,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.08,0.31,-0.71,0.01,0.67,0.24,610180,44440,FW
946,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.04,0.43,-0.71,0.01,0.67,0.24,610221,44481,FW
947,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.04,0.43,-0.71,0.01,0.67,0.24,610262,44522,FW
948,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,610302,44562,FW
949,0.03,-0.01,-0.02,-28,-54.13,5.25,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,610341,44601,FW
950,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,610383,44643,FW
951,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.13,-3.11,0.39,-0.71,0.01,0.67,0.24,610425,44685,FW
952,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.16,-3.15,0.2,-0.71,0.01,0.67,0.24,610466,44726,FW
953,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.28,-3.08,0.16,-0.71,0.01,0.67,0.24,610507,44767,FW
954,-0.02,0.08,-0.02,-28,-54.13,5.25,-9.24,-3.08,0.31,-0.71,0.01,0.67,0.24,610547,44807,FW
955,0.03,-0.14,0.04,-28,-54.13,5.25,-9.24,-3.08,0.31,-0.71,0.01,0.67,0.24,610588,44848,FW
956,0.02,-0.08,0.04,-28,-54.13,5.25,-9.24,-3.08,0.31,-0.71,0.01,0.67,0.24,610628,44888,FW
957,0.02,-0.08,0.04,-28,-54.13,5.25,-9.28,-3.04,0.39,-0.71,0.01,0.67,0.24,610669,44929,FW
958,0.02,-0.08,0.04,-28,-54.13,5.25,-9.28,-3,0.54,-0.71,0.01,0.67,0.24,610710,44970,FW
959,0.02,-0.08,0.04,-28,-54.13,5.25,-9.28,-2.96,0.58,-0.71,0.01,0.67,0.24,610749,45009,FW
960,0.02,-0.08,0.04,-29.38,-54.38,4.06,-9.28,-2.96,0.58,-0.71,0.01,0.67,0.24,610789,45049,FW
961,0.02,-0.08,0.04,-29.38,-54.38,4.06,-9.28,-2.92,0.73,-0.71,0.01,0.67,0.24,610829,45089,FW
962,0,-0.07,0.01,-29.38,-54.38,4.06,-9.28,-2.92,0.73,-0.71,0.01,0.67,0.24,610870,45130,FW
963,0,-0.07,0.01,-29.38,-54.38,4.06,-9.36,-3.04,0.54,-0.71,0.01,0.67,0.24,610910,45170,FW
964,0,-0.07,0.01,-29.38,-54.38,4.06,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,610950,45210,FW
965,0,-0.07,0.01,-27.94,-55.25,7.25,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,610989,45249,FW
966,-0.02,-0.16,0,-27.94,-55.25,7.25,-9.24,-2.92,0.81,-0.71,0.01,0.67,0.24,611028,45288,FW
967,-0.02,-0.16,0,-27.94,-55.25,7.25,-9.63,-3.08,0.39,-0.71,0.01,0.67,0.24,611069,45329,FW
968,-0.02,-0.16,0,-27.94,-55.25,7.25,-10.62,-3.96,-0.99,-0.71,0.01,0.67,0.24,611111,45371,FW
969,-0.02,-0.16,0,-27.94,-55.25,7.25,-11.96,-8.67,-16.08,-0.71,0.01,0.67,0.24,611154,45414,FW
970,-0.02,-0.16,0,-27.94,-55.25,7.25,-12.3,0.6,-7.85,-0.71,0.01,0.67,0.24,611195,45455,FW
971,-0.02,-0.16,0,-27.94,-55.25,7.25,-5.03,4.78,2,-0.71,0.01,0.67,0.24,611238,45498,FW
972,4.53,3.03,-0.61,-27.94,-55.25,7.25,-5.03,4.78,2,-0.71,0.01,0.67,0.24,611279,45539,FW
973,4.53,3.03,-0.61,-27.94,-55.25,7.25,-9.97,-3.61,1.04,-0.71,0.01,0.67,0.24,611318,45578,FW
974,4.53,3.03,-0.61,-27.94,-55.25,7.25,-12.42,1.25,3.41,-0.71,0.01,0.67,0.24,611359,45619,FW
975,4.53,3.03,-0.61,-27.94,-55.25,7.25,-10.05,11.9,2.92,-0.71,0.01,0.67,0.24,611399,45659,FW
976,4.53,3.03,-0.61,18.31,-110.88,-3.75,-10.05,11.9,2.92,-0.71,0.01,0.67,0.24,611438,45698,FW
977,4.53,3.03,-0.61,18.31,-110.88,-3.75,-8.13,-6.95,-4.48,-0.71,0.01,0.67,0.24,611481,45741,FW
978,0.06,0.15,0.13,18.31,-110.88,-3.75,-8.13,-6.95,-4.48,-0.71,0.01,0.67,0.24,611523,45783,FW
979,0.06,0.15,0.13,18.31,-110.88,-3.75,-9.43,-3.15,-0.15,-0.71,0.01,0.67,0.24,611564,45824,FW
980,0.06,0.15,0.13,18.31,-110.88,-3.75,-9.2,-3.11,0.31,-0.71,0.01,0.67,0.24,611606,45866,FW
981,0.06,0.15,0.13,18.31,-110.88,-3.75,-9.59,-3.77,-0.23,-0.71,0.01,0.67,0.24,611645,45905,FW
982,0.02,-1.21,1.25,18.31,-110.88,-3.75,-9.59,-3.77,-0.23,-0.71,0.01,0.67,0.24,611686,45946,FW
983,0.02,-1.21,1.25,18.31,-110.88,-3.75,-10.66,-6.71,-0.03,-0.71,0.01,0.67,0.24,611728,45988,FW
984,0.02,-1.21,1.25,18.31,-110.88,-3.75,-8.89,-11.27,-2.98,-0.71,0.01,0.67,0.24,611770,46030,FW
985,0.02,-1.21,1.25,18.31,-110.88,-3.75,-5.1,-10.32,-0.8,-0.71,0.01,0.67,0.24,611812,46072,FW
986,0.02,-1.21,1.25,18.31,-110.88,-3.75,-6.14,-8.79,-1.11,-0.71,0.01,0.67,0.24,611855,46115,FW
987,0.02,-1.21,1.25,18.31,-110.88,-3.75,-8.7,-7.33,-0.42,-0.71,0.01,0.67,0.24,611895,46155,FW
988,0.33,0.62,-1.35,18.31,-110.88,-3.75,-8.7,-7.33,-0.42,-0.71,0.01,0.67,0.24,611937,46197,FW
989,0.33,0.62,-1.35,18.31,-110.88,-3.75,-12.11,-1.96,2.15,-0.71,0.01,0.67,0.24,611978,46238,FW
990,0.33,0.62,-1.35,18.31,-110.88,-3.75,-10.39,-0.78,1.88,-0.71,0.01,0.67,0.24,612020,46280,FW
991,0.33,0.62,-1.35,18.31,-110.88,-3.75,-12.19,-0.05,2.42,-0.71,0.01,0.67,0.24,612062,46322,FW
992,0.33,0.62,-1.35,18.31,-110.88,-3.75,-8.66,1.45,1.84,-0.71,0.01,0.67,0.24,612105,46365,FW
993,0.33,0.62,-1.35,18.31,-110.88,-3.75,-9.36,0.18,0.66,-0.71,0.01,0.67,0.24,612144,46404,FW
994,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-9.36,0.18,0.66,-0.71,0.01,0.67,0.24,612185,46445,FW
995,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-8.89,-1.39,-1.38,-0.71,0.01,0.67,0.24,612227,46487,FW
996,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-7.52,-5.11,-0.61,-0.71,0.01,0.67,0.24,612269,46529,FW
997,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-12.3,-1.89,6.02,-0.71,0.01,0.67,0.24,612310,46570,FW
998,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-11.81,-3.65,-1.68,-0.71,0.01,0.67,0.24,612353,46613,FW
999,-0.68,-0.17,0.05,18.31,-110.88,-3.75,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,612395,46655,FW
1000,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.16,-3.19,0.35,-0.71,0.01,0.67,0.24,612436,46696,FW
1001,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.39,-3.23,-0.03,-0.71,0.01,0.67,0.24,612476,46736,FW
1002,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.24,-3.23,0.35,-0.71,0.01,0.67,0.24,612518,46778,FW
1003,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.39,-3.15,0.2,-0.71,0.01,0.67,0.24,612558,46818,FW
1004,0.28,0.31,0.08,18.31,-110.88,-3.75,-9.36,-3.08,0.31,-0.71,0.01,0.67,0.24,612598,46858,FW
1005,0.28,0.31,0.08,78.38,-141.63,5.94,-9.36,-3.08,0.31,-0.71,0.01,0.67,0.24,612638,46898,FW
1006,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.36,-3.08,0.31,-0.71,0.01,0.67,0.24,612677,46937,FW
1007,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.36,-2.81,0.77,-0.71,0.01,0.67,0.24,612718,46978,FW
1008,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.43,-2.77,0.62,-0.71,0.01,0.67,0.24,612759,47019,FW
1009,-0.06,-0.18,0.18,78.38,-141.63,5.94,-9.55,-2.81,0.43,-0.71,0.01,0.67,0.24,612800,47060,FW
1010,-0.06,-0.18,0.18,74.19,-141.75,4.75,-9.55,-2.81,0.43,-0.71,0.01,0.67,0.24,612840,47100,FW
1011,0.03,-0.62,0.94,74.19,-141.75,4.75,-9.55,-2.81,0.43,-0.71,0.01,0.67,0.24,612882,47142,FW
1012,0.03,-0.62,0.94,74.19,-141.75,4.75,-10.35,-3,1.19,-0.71,0.01,0.67,0.24,612924,47184,FW
1013,0.03,-0.62,0.94,74.19,-141.75,4.75,-13.72,-4.65,1.35,-0.71,0.01,0.67,0.24,612965,47225,FW
1014,0.03,-0.62,0.94,74.19,-141.75,4.75,-18.59,-5.07,1.96,-0.71,0.01,0.67,0.24,613006,47266,FW
1015,0.03,-0.62,0.94,74.19,-141.75,4.75,-19.93,-3.19,1.73,-0.71,0.01,0.67,0.24,613046,47306,FW
1016,1.01,0.94,-0.49,74.19,-141.75,4.75,-19.93,-3.19,1.73,-0.71,0.01,0.67,0.24,613088,47348,FW
1017,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-19.93,-3.19,1.73,-0.71,0.01,0.67,0.24,613128,47388,FW
1018,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-3.27,-5.68,-1.26,-0.71,0.01,0.67,0.24,613170,47430,FW
1019,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-9.47,-0.39,2.42,-0.71,0.01,0.67,0.24,613213,47473,FW
1020,-1.1,-0.7,-1.46,74.19,-141.75,4.75,-11.84,0.52,2.99,-0.71,0.01,0.67,0.24,613255,47515,FW
