,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
131,-0.06,0.06,0.01,97.44,-56.19,-8.06,-9.43,-3.08,0.2,-0.71,0.01,0.67,0.24,582009,16269,W,2.964520978,-2.027253351,1.193834356,3.09888926,-2.919021831,1.736712348
132,-0.07,-0.26,0.2,97.44,-56.19,-8.06,-9.43,-3.08,0.2,-0.71,0.01,0.67,0.24,582050,16310,W,2.739143921,-2.359959172,0.745446356,3.135058933,-2.80445643,1.292868783
133,-0.07,-0.26,0.2,97.44,-56.19,-8.06,-9.63,-3.23,0.08,-0.71,0.01,0.67,0.24,582091,16351,W,2.446126797,-2.723247398,0.286956892,3.04486464,-2.797570498,0.874342107
134,-0.09,-0.88,1.9,97.44,-56.19,-8.06,-9.63,-3.23,0.08,-0.71,0.01,0.67,0.24,582132,16392,W,2.104636065,-3.109053935,-0.175438213,2.870397932,-2.894888636,0.471081984
135,-0.09,-0.88,1.9,97.44,-56.19,-8.06,-11.58,-5.03,1.77,-0.71,0.01,0.67,0.24,582173,16433,W,1.751030502,2.775091714,-0.632445369,2.653028659,-3.072717575,0.080402787
136,-0.09,-0.88,1.9,97.44,-56.19,-8.06,-13.38,-4.95,2.38,-0.71,0.01,0.67,0.24,582214,16474,W,1.395645724,2.37086941,-1.075504188,2.422824341,2.979621774,-0.296464537
137,-0.09,-0.88,1.9,92,-84.31,-14.38,-13.38,-4.95,2.38,-0.71,0.01,0.67,0.24,582254,16514,W,1.040760503,1.968042419,-1.498082805,2.212913913,2.714830367,-0.655289078
138,0.21,-0.9,0.81,92,-84.31,-14.38,-13.38,-4.95,2.38,-0.71,0.01,0.67,0.24,582297,16557,W,0.689488039,1.572826277,-1.896350091,2.100373358,2.42540308,-0.984798913
139,0.21,-0.9,0.81,92,-84.31,-14.38,-3.65,-6.95,0.73,-0.71,0.01,0.67,0.24,582340,16600,W,0.345425033,1.19078902,-2.267464514,2.436395292,2.117434424,-1.234896594
140,0.38,0.51,-2.57,92,-84.31,-14.38,-3.65,-6.95,0.73,-0.71,0.01,0.67,0.24,582380,16640,W,0.019860436,0.826484482,-2.608644164,-2.917116364,1.796713236,-0.871885635
141,0.38,0.51,-2.57,92,-84.31,-14.38,-8.51,-2.39,0.54,-0.71,0.01,0.67,0.24,582422,16682,W,-0.285619197,0.484565106,-2.916334725,-2.795450115,1.467779146,0.559634804
142,0.38,0.51,-2.57,92,-84.31,-14.38,-10.81,-0.97,1.54,-0.71,0.01,0.67,0.24,582461,16721,W,-0.58366989,0.168017892,3.092112147,-2.928385113,1.12896683,0.465443777
143,0.51,0.55,-3.04,92,-84.31,-14.38,-10.81,-0.97,1.54,-0.71,0.01,0.67,0.24,582503,16763,W,-0.888482413,-0.120825822,2.842323388,-3.11107533,0.763301851,0.2755039
144,0.23,0.61,-2.67,92,-84.31,-14.38,-10.81,-0.97,1.54,-0.71,0.01,0.67,0.24,582545,16805,W,-1.212724029,-0.385437223,2.600248618,2.990406659,0.338816079,0.084051929
145,0.23,0.61,-2.67,92,-84.31,-14.38,-12.3,1.6,1.46,-0.71,0.01,0.67,0.24,582586,16846,W,-1.56724829,-0.644105183,2.343951575,2.83500658,-0.172178283,-0.119767087
146,0.23,0.61,-2.67,92,-84.31,-14.38,-11.65,0.91,1.92,-0.71,0.01,0.67,0.24,582629,16889,W,-1.964868544,-0.919568417,2.061082784,2.724189712,-0.742148245,-0.353407104
147,0.23,0.61,-2.67,92,-84.31,-14.38,-12.57,-0.47,2.07,-0.71,0.01,0.67,0.24,582670,16930,W,-2.427729859,-1.223257031,1.748609973,2.664494251,-1.283340273,-0.629998815
148,0.23,0.61,-2.67,92,-84.31,-14.38,-11.5,0.37,1.77,-0.71,0.01,0.67,0.24,582710,16970,W,-2.999484616,-1.552166976,1.407191587,2.652148132,-1.750753424,-0.947689402
149,-0.68,0.43,-1.27,92,-84.31,-14.38,-11.5,0.37,1.77,-0.71,0.01,0.67,0.24,582752,17012,W,2.560246996,-1.898556529,1.040368609,2.677343845,-2.159999599,-1.2969623
150,0.12,-0.08,1.04,92,-84.31,-14.38,-11.5,0.37,1.77,-0.71,0.01,0.67,0.24,582793,17053,W,1.769447504,-2.260184285,0.649956957,2.710287134,-2.531691051,-1.674466877
151,0.12,-0.08,1.04,92,-84.31,-14.38,-6.83,-3.3,3.18,-0.71,0.01,0.67,0.24,582834,17094,W,1.096814897,-2.637047803,0.236894058,2.714957877,-2.872572016,-2.087599339
152,0.12,-0.08,1.04,92,-84.31,-14.38,-12.77,-5.95,-3.14,-0.71,0.01,0.67,0.24,582875,17135,W,0.577351555,-3.031186973,-0.195173405,2.681160714,3.102172885,-2.57325228
153,0.12,-0.08,1.04,92,-84.31,-14.38,-12.88,-2.92,0.93,-0.71,0.01,0.67,0.24,582918,17178,W,0.177102111,2.836752617,-0.637404635,2.626379838,2.833265743,2.982846823
154,0.12,-0.08,1.04,92,-84.31,-14.38,-10.16,-3.27,-0.03,-0.71,0.01,0.67,0.24,582958,17218,W,-0.107491155,2.393874695,-1.074932174,2.57846536,2.626251974,1.520397838
155,0.12,-0.08,1.04,92,-84.31,-14.38,-9.51,-2.96,0.93,-0.71,0.01,0.67,0.24,583002,17262,W,-0.281595827,1.908486712,-1.485716262,2.565969549,2.525144198,0.48731052
156,0.14,-0.03,0.17,92,-84.31,-14.38,-9.51,-2.96,0.93,-0.71,0.01,0.67,0.24,583042,17302,W,-0.420641594,1.31534281,-1.847406812,2.60749293,2.561251301,-0.038731267
157,0.14,-0.03,0.17,92,-84.31,-14.38,-9.32,-3.11,0.35,-0.71,0.01,0.67,0.24,583083,17343,W,-0.646073878,0.183084073,-2.15971316,2.689586533,2.667430166,-0.402994095
158,0.14,-0.03,0.17,92,-84.31,-14.38,-9.36,-3.04,0.35,-0.71,0.01,0.67,0.24,583123,17383,W,-0.971685125,-0.66551406,-2.484276287,2.767314824,2.725850525,-0.628431728
159,0.14,-0.03,0.17,92,-84.31,-14.38,-9.36,-2.85,0.54,-0.71,0.01,0.67,0.24,583164,17424,W,-1.363908671,-0.895699202,-2.973227149,2.804327185,2.729851923,-0.643657007
160,0.14,-0.03,0.17,89.19,-1.44,-30.31,-9.36,-2.85,0.54,-0.71,0.01,0.67,0.24,583204,17464,W,-1.830434502,-1.080511603,2.652215152,2.807316162,2.730289425,-0.52106928
161,0.14,-0.03,0.17,89.19,-1.44,-30.31,-9.39,-2.92,0.46,-0.71,0.01,0.67,0.24,583245,17505,W,-2.387944707,-1.309227746,2.143826415,2.80800468,2.761726072,-0.421554921
162,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.39,-2.92,0.46,-0.71,0.01,0.67,0.24,583286,17546,W,-3.078857091,-1.597811958,1.806665232,2.853832655,2.831533525,0.292346812
163,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.47,-2.81,0.5,-0.71,0.01,0.67,0.24,583328,17588,W,2.191488061,-1.931963606,1.513375555,3.036003231,2.89433359,1.362496837
164,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.51,-2.81,0.46,-0.71,0.01,0.67,0.24,583370,17630,W,0.819634418,-2.293781035,1.179460244,-2.893603694,2.881228341,1.366089019
165,-0.08,-0.1,0.14,89.19,-1.44,-30.31,-9.66,-2.89,0.46,-0.71,0.01,0.67,0.24,583409,17669,W,-0.181348047,-2.682507885,0.793291132,-2.631959596,2.767245238,1.179615344
166,0.01,-0.62,0.82,89.19,-1.44,-30.31,-9.66,-2.89,0.46,-0.71,0.01,0.67,0.24,583450,17710,W,-0.894727099,-3.090805153,0.367902965,-2.619771082,2.577141198,0.950220007
167,0.18,-0.9,1.69,89.19,-1.44,-30.31,-9.66,-2.89,0.46,-0.71,0.01,0.67,0.24,583490,17750,W,-1.505769542,2.774603107,-0.079771029,-2.760673356,2.349799025,0.716460269
168,0.18,-0.9,1.69,89.19,-1.44,-30.31,-11.27,-3.42,1.38,-0.71,0.01,0.67,0.24,583531,17791,W,-2.072261989,2.359170609,-0.532037832,-2.974417451,2.120870892,0.488382079
169,0.18,-0.9,1.69,89.19,-1.44,-30.31,-16.18,-4.15,1.46,-0.71,0.01,0.67,0.24,583572,17832,W,-2.613668666,1.956979866,-0.974609724,3.062096119,1.942665366,0.26937017
170,0.18,-0.9,1.69,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583611,17871,W,3.141023666,1.57390618,-1.399757287,2.805058796,1.961221487,0.06095304
171,-1.82,0.31,4.18,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583652,17912,W,2.601303988,1.212081305,-1.80335895,2.555486406,2.564210375,-0.141017702
172,-0.05,-0.8,-1.02,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583693,17953,W,1.994314081,0.872738824,-2.182138132,2.335951491,2.967858981,-0.336688077
173,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-19.74,-1.05,2,-0.71,0.01,0.67,0.24,583735,17995,W,1.171936175,0.556608264,-2.5324718,2.18837934,2.871407434,-0.515135873
174,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-6.68,-4.53,1.92,-0.71,0.01,0.67,0.24,583777,18037,W,-0.053307657,0.264331709,-2.848179325,2.197264717,2.632125681,-0.641106393
175,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-11.2,-1.96,2.88,-0.71,0.01,0.67,0.24,583818,18078,W,-1.238810258,-0.001793696,-3.126498371,2.434499783,2.311073652,-0.540248713
176,-0.05,1.08,-2.54,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583858,18118,W,-2.08336085,-0.235267327,2.900988233,2.680071932,1.912487753,0.06066453
177,-0.13,1.32,-3.54,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583901,18161,W,-2.757099633,-0.432586596,2.636705764,2.736847474,1.45126309,0.292161399
178,0.01,1.33,-3.2,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583943,18203,W,2.934675377,-0.602640805,2.338100715,2.69088034,0.942469233,0.125730683
179,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-12.65,-1.43,1.42,-0.71,0.01,0.67,0.24,583983,18243,W,2.392239278,-0.766105937,1.996612857,2.634874818,0.399374696,-0.170593613
180,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-12.65,2.59,3.22,-0.71,0.01,0.67,0.24,584024,18284,W,1.871481221,-0.947970992,1.617753974,2.622159774,-0.163096054,-0.521614965
181,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-11.31,3.51,2.84,-0.71,0.01,0.67,0.24,584067,18327,W,1.357898906,-1.157733672,1.209106603,2.659470424,-0.727466544,-0.902336864
182,-0.81,1.03,-2.77,89.19,-1.44,-30.31,-9.36,9.41,3.49,-0.71,0.01,0.67,0.24,584107,18367,W,0.851316631,-1.384720796,0.771707478,2.688851287,-1.277606507,-1.301388561
183,1.23,0.61,3.22,89.19,-1.44,-30.31,-9.36,9.41,3.49,-0.71,0.01,0.67,0.24,584147,18407,W,0.351832614,-1.622721706,0.303787824,2.663070145,-1.80155078,-1.713676046
184,1.23,0.61,3.22,89.19,-1.44,-30.31,-13.15,-6.18,-0.72,-0.71,0.01,0.67,0.24,584188,18448,W,-0.138915865,-1.862291503,-0.198315314,2.595904027,-2.292872447,-2.138090356
185,0.56,0.1,0.4,89.19,-1.44,-30.31,-13.15,-6.18,-0.72,-0.71,0.01,0.67,0.24,584229,18489,W,-0.615897616,-2.083672197,-0.737637514,2.518952969,-2.747153338,-2.586524608
186,0.56,0.1,0.4,89.19,-1.44,-30.31,-9.7,-3.19,0.16,-0.71,0.01,0.67,0.24,584270,18530,W,-1.068711129,-2.225471634,-1.306986154,2.471083603,3.127914062,2.584740373
187,0.56,0.1,0.4,89.19,-1.44,-30.31,-8.82,-3.11,1.31,-0.71,0.01,0.67,0.24,584309,18569,W,-1.479166141,-2.022831905,-1.882584412,2.49649392,2.787821401,-0.146258655
188,0.15,0.35,0.14,89.19,-1.44,-30.31,-8.82,-3.11,1.31,-0.71,0.01,0.67,0.24,584349,18609,W,-1.816497414,-1.247700042,-2.43096179,2.617135531,2.565197192,-0.601119786
189,0.13,0.12,0.08,89.19,-1.44,-30.31,-8.82,-3.11,1.31,-0.71,0.01,0.67,0.24,584389,18649,W,-2.040172091,-1.094763211,-2.911817288,2.769541893,2.550956057,-1.033461426
190,0.13,0.12,0.08,89.19,-1.44,-30.31,-9.09,-3.27,0.43,-0.71,0.01,0.67,0.24,584430,18690,W,-2.147192909,-1.257277634,3.040968492,2.855463123,2.714013016,-1.472171512
191,0.13,0.12,0.08,89.19,-1.44,-30.31,-9.32,-3.19,0.08,-0.71,0.01,0.67,0.24,584470,18730,W,-2.232389616,-1.478220155,2.864176856,2.864918422,2.780730957,-1.937444094
192,0.13,0.12,0.08,89.19,-1.44,-30.31,-9.39,-3.11,0.16,-0.71,0.01,0.67,0.24,584509,18769,W,-2.351844809,-1.686460248,2.486322384,2.841535304,2.752032309,-2.460817396
193,-0.11,0,0.07,89.19,-1.44,-30.31,-9.39,-3.11,0.16,-0.71,0.01,0.67,0.24,584550,18810,W,-2.458737016,-1.857116113,2.129323282,2.813177473,2.74194863,-3.096754696
194,-0.11,0,0.07,89.19,-1.44,-30.31,-9.43,-3.11,0.12,-0.71,0.01,0.67,0.24,584591,18851,W,-2.496391081,-2.00574782,1.825386154,2.810334831,2.798618792,2.408824377
195,-0.04,-0.19,0.15,89.19,-1.44,-30.31,-9.43,-3.11,0.12,-0.71,0.01,0.67,0.24,584632,18892,W,-2.471138856,-2.144455922,1.491095395,2.905970787,2.898099488,1.695972289
196,-0.04,-0.19,0.15,89.19,-1.44,-30.31,-9.47,-3.08,0.16,-0.71,0.01,0.67,0.24,584673,18933,W,-2.571745206,-2.251291701,1.095435604,-3.106722219,2.918834242,1.153881866
197,-0.04,-0.19,0.15,89.19,-1.44,-30.31,-9.55,-3.04,0.16,-0.71,0.01,0.67,0.24,584713,18973,W,-2.735101045,-2.312102916,0.648505941,-2.809875658,2.785167708,0.684261311
198,-0.04,-0.19,0.15,61.5,-11,-2.06,-9.55,-3.04,0.16,-0.71,0.01,0.67,0.24,584754,19014,W,-2.104346638,-2.349613785,0.173103848,-2.7409934,2.530355217,0.217955358
199,-0.19,-0.56,1.37,61.5,-11,-2.06,-9.55,-3.04,0.16,-0.71,0.01,0.67,0.24,584796,19056,W,-0.798808944,-2.410041722,-0.308624495,-2.860898951,2.203158003,-0.271009462
200,-0.19,-0.56,1.37,61.5,-11,-2.06,-10.35,-3.54,1.42,-0.71,0.01,0.67,0.24,584837,19097,W,-1.010611687,-2.518496123,-0.780292304,-3.073929829,1.828876911,-0.790783442
201,-0.19,-0.56,1.37,61.5,-11,-2.06,-11.77,-4.61,1.08,-0.71,0.01,0.67,0.24,584879,19139,W,-1.323108125,-2.670661598,-1.232286673,2.955171748,1.412901466,-1.344436627
202,-0.19,-0.56,1.37,61.5,-11,-2.06,-21.46,-3.04,0.66,-0.71,0.01,0.67,0.24,584921,19181,W,-1.668924684,-2.848257385,-1.658749328,2.689035191,0.925863814,-1.939392452
203,-0.19,-0.56,1.37,61.5,-11,-2.06,-16.4,1.48,-0.03,-0.71,0.01,0.67,0.24,584961,19221,W,-2.038843248,-3.053641884,-2.055303117,2.435775451,0.042120692,-2.582076583
204,0.85,-1.61,-1.34,61.5,-11,-2.06,-16.4,1.48,-0.03,-0.71,0.01,0.67,0.24,585003,19263,W,-2.426369551,2.9797924,-2.419794968,2.238137588,-2.445890167,3.037908978
205,-1.78,-1.02,-2.34,61.5,-11,-2.06,-16.4,1.48,-0.03,-0.71,0.01,0.67,0.24,585044,19304,W,-2.827347158,2.681268084,-2.751658864,2.247973387,-3.112890379,2.422144716
206,-1.78,-1.02,-2.34,61.5,-11,-2.06,-4.03,-6.75,-3.02,-0.71,0.01,0.67,0.24,585088,19348,W,3.046833698,2.343525818,-3.051634217,2.882447407,2.670994349,1.90578992
207,-1.78,-1.02,-2.34,61.5,-11,-2.06,-5.41,-2.96,-0.42,-0.71,0.01,0.67,0.24,585129,19389,W,2.635697128,1.979165319,2.956795471,-2.969647494,2.173459117,1.498670887
208,-1.78,-1.02,-2.34,61.5,-11,-2.06,-14.72,-1.05,2.07,-0.71,0.01,0.67,0.24,585171,19431,W,2.225744786,1.594815777,2.697382308,-3.028806234,1.649238841,1.188804629
209,-1.78,-1.02,-2.34,61.5,-11,-2.06,-15.29,-0.13,0.7,-0.71,0.01,0.67,0.24,585213,19473,W,1.818123768,1.19171885,2.44220862,3.078948501,1.091379545,0.949664099
210,-1.78,-1.02,-2.34,40.56,-16.75,31.25,-15.29,-0.13,0.7,-0.71,0.01,0.67,0.24,585255,19515,W,1.414320911,0.771172953,2.179250854,2.899814405,0.507206329,0.737017227
211,-0.04,1.58,-2.74,40.56,-16.75,31.25,-15.29,-0.13,0.7,-0.71,0.01,0.67,0.24,585298,19558,W,1.015662176,0.334271205,1.902000459,2.760057253,-0.082999052,0.507182021
212,-0.04,1.58,-2.74,40.56,-16.75,31.25,-15.64,3.43,2.8,-0.71,0.01,0.67,0.24,585340,19600,W,0.622672104,-0.11813984,1.61228145,2.679557394,-0.659858643,0.237143107
213,1.1,0.73,-0.28,40.56,-16.75,31.25,-15.64,3.43,2.8,-0.71,0.01,0.67,0.24,585381,19641,W,0.230224378,-0.577705772,1.31745297,2.649271114,-1.211372752,-0.074796139
214,1.1,0.73,-0.28,40.56,-16.75,31.25,-7.17,11.33,2.76,-0.71,0.01,0.67,0.24,585421,19681,W,-0.161514872,-1.028357336,1.025334466,2.614558629,-1.728863848,-0.421628543
215,1.1,0.73,-0.28,40.56,-16.75,31.25,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585461,19721,W,-0.537670894,-1.453075886,0.745002392,2.53275117,-2.209171423,-0.788561714
216,1.1,0.73,-0.28,33.75,-34.56,28.88,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585501,19761,W,-0.877810527,-1.831617531,0.486078854,2.415449444,-2.652992991,-1.160697947
217,0.49,-0.01,0.26,33.75,-34.56,28.88,-15.95,-4.49,3.88,-0.71,0.01,0.67,0.24,585542,19802,W,-1.161581274,-2.143850384,0.25370801,2.29460905,-3.056900006,-1.532954032
218,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.39,-3.04,0.58,-0.71,0.01,0.67,0.24,585583,19843,W,-1.384118725,-2.382226849,0.034280575,2.208662881,2.877318824,-1.904559779
219,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.28,-3.15,0.16,-0.71,0.01,0.67,0.24,585624,19884,W,-1.568734664,-2.577458864,-0.217618717,2.217382831,2.61831305,-2.275879333
220,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.36,-3.23,-0.07,-0.71,0.01,0.67,0.24,585665,19925,W,-1.753510049,-2.73794308,-0.537224517,2.390590512,2.510759586,-2.655414296
221,0.49,-0.01,0.26,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585705,19965,W,-1.976820821,-2.781910802,-0.880115812,2.659444571,2.584253475,-3.067327441
222,-0.07,-0.1,0.19,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585747,20007,W,-2.251970491,-2.648154893,-1.164938159,2.811680334,2.675577785,2.680007332
223,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585788,20048,W,-2.580180416,-2.497692547,-1.206356288,2.84004064,2.680762086,1.565805317
224,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.39,-2.92,0.23,-0.71,0.01,0.67,0.24,585829,20089,W,-2.958142743,-2.452348781,2.648299053,2.833556417,2.684444324,0.859593253
225,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.39,-2.92,0.23,-0.71,0.01,0.67,0.24,585871,20131,W,2.94059029,-2.338935502,2.454060503,2.843921614,2.757454744,0.967652176
226,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585911,20171,W,2.638913918,-2.147552015,2.178805149,2.898613351,2.969065821,0.880293731
227,-0.06,-0.13,0.14,44.88,-34.25,14.75,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585951,20211,W,2.408526977,-2.085423011,1.837878953,2.982832821,-2.924796437,0.580940905
228,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585992,20252,W,2.151537262,-2.186824513,1.471103973,3.02618583,-2.560146978,0.195277154
229,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.51,-2.73,0.5,-0.71,0.01,0.67,0.24,586033,20293,W,1.924139798,-2.395295465,1.070246676,2.979028352,-2.450657983,-0.208678055
230,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.78,-3.08,0.62,-0.71,0.01,0.67,0.24,586073,20333,W,1.78492896,-2.685036052,0.626892784,2.847666913,-2.528449421,-0.598762449
231,-0.02,-0.3,0.29,44.88,-34.25,14.75,-10.24,-3.57,1.31,-0.71,0.01,0.67,0.24,586114,20374,W,1.697476694,-3.030752387,0.156740069,2.66140086,-2.724030992,-0.968393324
232,-0.02,-0.3,0.29,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586155,20415,W,1.59337221,2.874460976,-0.321201056,2.456309214,-2.995917373,-1.326774313
233,0.38,-1.39,4.95,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586196,20456,W,1.437945097,2.484056301,-0.792630906,2.286263779,2.965809599,-1.685098652
234,0.98,-0.55,0.96,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586237,20497,W,1.23503392,2.095439931,-1.248869846,2.29017175,2.619123914,-2.068054132
235,0.98,-0.55,0.96,44.88,-34.25,14.75,-5.71,-9.7,-1.41,-0.71,0.01,0.67,0.24,586279,20539,W,0.993781075,1.713809967,-1.690739038,3.071969977,2.267698727,-2.495975018
236,0.98,-0.55,0.96,44.88,-34.25,14.75,-4.76,-7.14,-2.64,-0.71,0.01,0.67,0.24,586320,20580,W,0.71763528,1.339700021,-2.123311903,-2.528687776,1.911041064,-2.961862586
237,0.98,-0.55,0.96,44.88,-34.25,14.75,-7.79,-5.41,-6.09,-0.71,0.01,0.67,0.24,586360,20620,W,0.413197135,0.971617499,-2.548701171,-2.548958671,1.537725095,2.831712663
238,4.51,1.07,-4.32,44.88,-34.25,14.75,-7.79,-5.41,-6.09,-0.71,0.01,0.67,0.24,586401,20661,W,0.087680224,0.606314089,-2.9673971,-2.717140808,1.141876681,2.328545933
239,4.51,1.07,-4.32,44.88,-34.25,14.75,-15.25,4.24,-6.77,-0.71,0.01,0.67,0.24,586442,20702,W,-0.252274787,0.242026762,2.903947432,-2.926220805,0.721324165,1.817744359
240,4.25,1.75,-2.78,44.88,-34.25,14.75,-15.25,4.24,-6.77,-0.71,0.01,0.67,0.24,586484,20744,W,-0.600858202,-0.122368086,2.49903034,3.13575846,0.277035113,1.302246492
241,4.25,1.75,-2.78,44.88,-34.25,14.75,-12.84,5.96,-4.02,-0.71,0.01,0.67,0.24,586525,20785,W,-0.952644629,-0.487542965,2.100133596,2.913027999,-0.186051765,0.782983433
242,4.25,1.75,-2.78,44.88,-34.25,14.75,-11.08,5.58,-2.33,-0.71,0.01,0.67,0.24,586568,20828,W,-1.302652164,-0.849258419,1.711855605,2.693486094,-0.659383443,0.259324235
243,4.25,1.75,-2.78,44.88,-34.25,14.75,-20.62,13.32,17.05,-0.71,0.01,0.67,0.24,586608,20868,W,-1.646674244,-1.201628419,1.343776284,2.480304898,-1.132973776,-0.270619709
244,0.35,1.1,0.07,44.88,-34.25,14.75,-20.62,13.32,17.05,-0.71,0.01,0.67,0.24,586650,20910,W,-1.981012028,-1.543368439,1.000006258,2.281108709,-1.59583131,-0.808062477
245,0.35,1.1,0.07,44.88,-34.25,14.75,-10.24,-2.85,-0.03,-0.71,0.01,0.67,0.24,586691,20951,W,-2.302841923,-1.875226105,0.678476309,2.11613203,-2.038880588,-1.351371753
246,0.11,-0.01,0.02,44.88,-34.25,14.75,-10.24,-2.85,-0.03,-0.71,0.01,0.67,0.24,586731,20991,W,-2.613573329,-2.20159615,0.357104482,2.02677058,-2.457035817,-1.895633641
247,0.11,-0.01,0.02,44.88,-34.25,14.75,-9.2,-3.23,0.27,-0.71,0.01,0.67,0.24,586772,21032,T,-2.906227792,-2.525740996,0.011804886,2.098003008,-2.847731346,-2.435414237
248,0.11,-0.01,0.02,44.88,-34.25,14.75,-9.32,-3.19,0.08,-0.71,0.01,0.67,0.24,586814,21074,T,-3.137033408,-2.853084108,-0.35179628,2.403551574,3.085383644,-2.972175529
249,0.11,-0.01,0.02,44.88,-34.25,14.75,-9.24,-3.23,0.23,-0.71,0.01,0.67,0.24,586853,21113,T,3.138155651,3.089124203,-0.715828592,2.698087283,2.813622442,2.746430913
250,0.01,-0.11,0.06,44.88,-34.25,14.75,-9.24,-3.23,0.23,-0.71,0.01,0.67,0.24,586894,21154,T,-2.615159875,2.718903399,-1.058783252,2.791959182,2.684594072,1.941902572
251,0.01,-0.11,0.06,44.88,-34.25,14.75,-9.13,-3.08,0.5,-0.71,0.01,0.67,0.24,586936,21196,T,-2.426672106,2.289337511,-1.36523363,2.794428889,2.720909364,0.185601408
252,-0.02,-0.01,0,44.88,-34.25,14.75,-9.13,-3.08,0.5,-0.71,0.01,0.67,0.24,586977,21237,T,-2.627894481,1.802162159,-1.723113109,2.790368748,2.780805064,-0.470748763
253,-0.02,-0.01,0,44.88,-34.25,14.75,-9.2,-3.11,0.39,-0.71,0.01,0.67,0.24,587018,21278,T,-2.853235612,1.343688821,-2.105025247,2.791238776,2.796597519,-0.644921588
254,-0.02,-0.01,0,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587058,21318,T,-3.053611579,0.908456048,-2.522117684,2.790275147,2.805746459,-0.726803813
255,-0.02,-0.02,0,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587100,21360,T,3.079870328,0.407175375,-2.984583933,2.788935688,2.809776732,-0.721208891
256,-0.03,0,-0.01,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587140,21400,T,2.916551843,-0.188978376,2.80759754,2.787794517,2.81289373,-0.711225392
257,-0.03,0,-0.01,44.88,-34.25,14.75,-9.16,-3.15,0.35,-0.71,0.01,0.67,0.24,587181,21441,T,2.685505926,-0.795274563,2.333357829,2.788031254,2.814279213,-0.7532846
258,-0.03,0,-0.01,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587223,21483,T,2.401429987,-1.303632722,1.899128169,2.790210985,2.809286143,-0.806770891
259,-0.03,0,-0.01,44.88,-34.25,14.75,-9.13,-3.15,0.39,-0.71,0.01,0.67,0.24,587265,21525,T,2.097319756,-1.706350105,1.514735376,2.794271554,2.793084736,-0.669321497
260,-0.03,0,-0.01,44.88,-34.25,14.75,-9.24,-3.19,0.16,-0.71,0.01,0.67,0.24,587305,21565,T,1.793762027,-2.028235279,1.187093535,2.799465825,2.766902798,0.384660367
261,-0.03,0,-0.01,44.88,-34.25,14.75,-9.16,-3.23,0.2,-0.71,0.01,0.67,0.24,587347,21607,T,1.513452997,-2.276330846,0.923506265,2.804712558,2.737315814,0.872719336
