,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgg,Ygg,Zgg,Xaa,Yaa,Zaa
222,-0.08,0.01,0.02,91,-26.63,-2.19,-9.39,-2.77,0.27,-0.71,0.01,0.67,0.21,482191,12018,W,-2.649473095,-1.889923945,-2.793260311,2.790682423,2.786194824,-1.676265337,0,0,0,0.11,-0.15,-0.23
223,-0.08,0.01,0.02,91,-26.63,-2.19,-9.28,-2.92,0.04,-0.71,0.01,0.67,0.21,482231,12058,W,-3.137398226,-2.090739685,2.736676388,2.807612966,2.82064092,-2.136712904,0,0,0,-0.23,0,-0.15
224,-0.08,0.01,0.02,91,-26.63,-2.19,-9.51,-2.92,-0.11,-0.71,0.01,0.67,0.21,482271,12098,W,2.572440255,-2.289492916,2.563443598,2.85567646,2.925920903,-2.851246959,0,0,0,0.12,0.15,0.19
225,-0.08,0.01,0.02,91,-26.63,-2.19,-9.39,-2.77,0.08,-0.71,0.01,0.67,0.21,482311,12138,W,0.500330982,-2.505159525,2.340220029,2.955939915,3.063748093,2.758650664,0.03,-0.14,0.09,0,0,0
226,-0.05,-0.13,0.11,91,-26.63,-2.19,-9.39,-2.77,0.08,-0.71,0.01,0.67,0.21,482351,12178,W,-0.901204948,-2.74383625,1.984576423,3.073388249,-3.100599211,2.267263243,0.02,-0.11,0.05,0,0,0
227,-0.03,-0.24,0.16,91,-26.63,-2.19,-9.39,-2.77,0.08,-0.71,0.01,0.67,0.21,482391,12218,W,-1.542168196,-3.007157075,1.539847607,3.123606718,-2.967706131,1.823635542,0,0,0,-0.2,0.04,0
228,-0.03,-0.24,0.16,91,-26.63,-2.19,-9.59,-2.73,0.08,-0.71,0.01,0.67,0.21,482432,12259,W,-2.135205294,2.990778762,1.04668087,3.072132024,-2.782359224,1.347535964,0,0,0,-0.49,-0.81,-0.53
229,-0.03,-0.24,0.16,91,-26.63,-2.19,-10.08,-3.54,-0.45,-0.71,0.01,0.67,0.21,482472,12299,W,-2.710792965,2.691924961,0.528186136,2.935536804,-2.614962596,0.843969647,0,0,0,-1.42,-0.92,0.65
230,-0.03,-0.24,0.16,91,-26.63,-2.19,-11.5,-4.46,0.2,-0.71,0.01,0.67,0.21,482514,12341,W,3.01655717,2.405814813,0.002662671,2.743762239,-2.597387043,0.328198473,0,0,0,-1.34,0.89,1.18
231,-0.03,-0.24,0.16,91,-26.63,-2.19,-12.84,-3.57,1.38,-0.71,0.01,0.67,0.21,482555,12382,W,2.480604675,2.155496955,-0.513393832,2.525159465,-2.730591127,-0.19688527,-1.22,0.14,4.57,0,0,0
232,-1.25,-0.1,4.73,91,-26.63,-2.19,-12.84,-3.57,1.38,-0.71,0.01,0.67,0.21,482597,12424,W,1.965461251,1.935153521,-1.007837182,2.307405712,-2.961784659,-0.735993214,0.98,-0.14,-2.99,0,0,0
233,-0.27,-0.24,1.74,91,-26.63,-2.19,-12.84,-3.57,1.38,-0.71,0.01,0.67,0.21,482638,12465,W,1.471897812,1.723517738,-1.473328304,2.137462516,3.031029178,-1.298948966,0,0,0,5.44,-4.68,0.69
234,-0.27,-0.24,1.74,91,-26.63,-2.19,-7.4,-8.25,2.07,-0.71,0.01,0.67,0.21,482680,12507,W,1.001015963,1.502731645,-1.905371871,2.168410892,2.704473713,-1.898588364,0.83,0.42,-3.7,0,0,0
235,0.56,0.18,-1.96,91,-26.63,-2.19,-7.4,-8.25,2.07,-0.71,0.01,0.67,0.21,482721,12548,W,0.55508331,1.267393613,-2.299358329,2.875337768,2.355496524,-2.54673878,0,0,0,1.69,1.15,-4.71
236,0.56,0.18,-1.96,91,-26.63,-2.19,-5.71,-7.1,-2.64,-0.71,0.01,0.67,0.21,482761,12588,W,0.137985485,1.011514898,-2.648167568,-2.899235601,1.992854948,3.05980595,0,0,0,0,0,0
237,0.56,0.18,-1.96,101.5,-59.31,-26.5,-5.71,-7.1,-2.64,-0.71,0.01,0.67,0.21,482801,12628,W,-0.242209525,0.724323133,-2.942202808,-2.916884147,1.63100602,2.425948746,0,0,0,-6.25,5.44,2.64
238,0.56,0.18,-1.96,101.5,-59.31,-26.5,-11.96,-1.66,0,-0.71,0.01,0.67,0.21,482844,12671,W,-0.564383325,0.403684264,3.108319884,-3.052193296,1.293940551,1.895262416,-0.19,0.71,-0.67,0,0,0
239,0.37,0.89,-2.63,101.5,-59.31,-26.5,-11.96,-1.66,0,-0.71,0.01,0.67,0.21,482887,12714,W,-0.773585769,0.059762481,2.932704812,3.078146414,1.01827805,1.477374993,0,0,0,0.38,2.8,0.58
240,0.37,0.89,-2.63,101.5,-59.31,-26.5,-11.58,1.14,0.58,-0.71,0.01,0.67,0.21,482929,12756,W,-0.562655635,-0.306424057,2.770893936,2.931501844,0.872916394,1.156717826,0,0,0,0,-0.58,0.61
241,0.37,0.89,-2.63,101.5,-59.31,-26.5,-11.58,0.56,1.19,-0.71,0.01,0.67,0.21,482971,12798,W,0.428390928,-0.69964684,2.57476349,2.78439632,0.91779519,0.903647729,0,0,0,1.61,-0.38,0.16
242,0.37,0.89,-2.63,101.5,-59.31,-26.5,-9.97,0.18,1.35,-0.71,0.01,0.67,0.21,483011,12838,W,0.505834976,-1.119336697,2.3340922,2.621334495,0.950021393,0.672656612,0,0,0,0,0,0
243,0.37,0.89,-2.63,78.94,4.75,-11.13,-9.97,0.18,1.35,-0.71,0.01,0.67,0.21,483051,12878,W,0.286367261,-1.563545365,2.056254672,2.438446693,0.754136109,0.422144348,0,0,0,-3.75,0.19,2.26
244,0.37,0.89,-2.63,78.94,4.75,-11.13,-13.72,0.37,3.61,-0.71,0.01,0.67,0.21,483091,12918,W,-0.005759468,-2.032729659,1.753184507,2.246637421,0.38743852,0.131122312,0.3,-1.17,1.42,0,0,0
245,0.67,-0.28,-1.21,78.94,4.75,-11.13,-13.72,0.37,3.61,-0.71,0.01,0.67,0.21,483130,12957,W,-0.331607558,-2.52957968,1.428408758,2.073134248,-0.062968431,-0.194466353,0,0,0,5.44,6.43,0.91
246,0.67,-0.28,-1.21,78.94,4.75,-11.13,-8.28,6.8,4.52,-0.71,0.01,0.67,0.21,483170,12997,W,-0.678011001,-3.057132055,1.082723149,1.999241843,-0.540932146,-0.536237725,0,0,0,3.37,-2.6,-0.03
247,0.67,-0.28,-1.21,78.94,4.75,-11.13,-4.91,4.2,4.49,-0.71,0.01,0.67,0.21,483209,13036,W,-1.039842943,2.666805104,0.716323881,2.347234316,-1.018155141,-0.881527428,0.43,-1.95,3.73,0,0,0
248,1.1,-2.23,2.52,78.94,4.75,-11.13,-4.91,4.2,4.49,-0.71,0.01,0.67,0.21,483249,13076,W,-1.414823009,2.087703086,0.330604072,-3.136237992,-1.483435376,-1.222665221,-1.04,2.45,-1.5,0,0,0
249,0.06,0.22,1.02,78.94,4.75,-11.13,-4.91,4.2,4.49,-0.71,0.01,0.67,0.21,483289,13116,W,-1.799416874,1.513415178,-0.070243207,-2.992761034,-1.929639896,-1.550574092,0,0,0,-6.59,-7.16,-4.79
250,0.06,0.22,1.02,78.94,4.75,-11.13,-11.5,-2.96,-0.3,-0.71,0.01,0.67,0.21,483328,13155,W,-2.188359115,0.965317772,-0.478486272,-3.102936491,-2.350478392,-1.852476795,0,0,0,1.72,0.15,1.11
251,0.06,0.22,1.02,78.94,4.75,-11.13,-9.78,-2.81,0.81,-0.71,0.01,0.67,0.21,483368,13195,W,-2.574084438,0.455412951,-0.881534862,3.023172173,-2.737547811,-2.106169908,0,0,0,0.77,-0.23,0.08
252,0.06,0.22,1.02,78.94,4.75,-11.13,-9.01,-3.04,0.89,-0.71,0.01,0.67,0.21,483406,13233,W,-2.925942441,-0.013172992,-1.262710533,2.888482524,-3.078501113,-2.267587839,0,0,0,0,0,0
253,0.06,0.22,1.02,77.56,10.56,-12.31,-9.01,-3.04,0.89,-0.71,0.01,0.67,0.21,483446,13273,W,-0.53546289,-0.446994212,-1.604902107,2.811827929,2.928280572,-2.236310197,0.07,-0.03,-0.84,0,0,0
254,0.13,0.19,0.18,77.56,10.56,-12.31,-9.01,-3.04,0.89,-0.71,0.01,0.67,0.21,483487,13314,W,-0.729412638,-0.838143586,-1.897551288,2.798375261,2.736172662,-1.96749231,0,0,0,-0.38,0.15,-0.58
255,0.13,0.19,0.18,77.56,10.56,-12.31,-9.39,-2.89,0.31,-0.71,0.01,0.67,0.21,483528,13355,W,-1.129210271,-1.154589583,-2.156312196,2.817380999,2.650479178,-1.801078606,0,0,0,-0.04,0,-0.08
256,0.13,0.19,0.18,77.56,10.56,-12.31,-9.43,-2.89,0.23,-0.71,0.01,0.67,0.21,483568,13395,W,-1.549865711,-1.407082521,-2.450854828,2.828925469,2.664153135,-1.872021269,0,0,0,-0.04,0.12,0
257,0.13,0.19,0.18,77.56,10.56,-12.31,-9.47,-2.77,0.23,-0.71,0.01,0.67,0.21,483607,13434,W,-1.970282267,-1.646727735,-2.869608346,2.819822535,2.699657441,-2.025165443,-0.22,-0.16,-0.13,0,0,0
258,-0.09,0.03,0.05,77.56,10.56,-12.31,-9.47,-2.77,0.23,-0.71,0.01,0.67,0.21,483648,13475,W,-2.376639946,-1.870457311,2.74979094,2.803492064,2.720014166,-1.890615982,0.02,-0.09,0.04,0,0,0
259,-0.07,-0.06,0.09,77.56,10.56,-12.31,-9.47,-2.77,0.23,-0.71,0.01,0.67,0.21,483688,13515,W,-2.752213373,-2.075886279,1.976923301,2.794790779,2.747752673,-0.840210679,0.01,-0.03,0.01,0,0,0
260,-0.06,-0.09,0.1,77.56,10.56,-12.31,-9.47,-2.77,0.23,-0.71,0.01,0.67,0.21,483729,13556,W,-3.073034886,-2.267600535,1.670985183,2.816442349,2.807099505,0.229534529,0,0,0,-0.04,0.07,0.04
261,-0.06,-0.09,0.1,77.56,10.56,-12.31,-9.51,-2.7,0.27,-0.71,0.01,0.67,0.21,483770,13597,W,3.055683753,-2.43943319,1.700891843,2.926905025,2.925730701,1.909252131,0,0,0,-0.04,-0.03,-0.04
262,-0.06,-0.09,0.1,77.56,10.56,-12.31,-9.55,-2.73,0.23,-0.71,0.01,0.67,0.21,483810,13637,W,-2.958850455,-2.516733066,1.582435763,-3.091790713,3.081044263,1.730702376,0.06,-0.16,0.12,0,0,0
263,0,-0.25,0.22,77.56,10.56,-12.31,-9.55,-2.73,0.23,-0.71,0.01,0.67,0.21,483851,13678,W,-2.78928749,-2.299509137,1.278753371,-2.866766244,-3.076689411,1.366970274,-0.08,-0.08,0.32,0,0,0
264,-0.08,-0.33,0.54,77.56,10.56,-12.31,-9.55,-2.73,0.23,-0.71,0.01,0.67,0.21,483891,13718,W,-3.041116499,-1.814802786,0.876939925,-2.873222341,-2.969755467,0.934832245,0,0,0,-0.34,-0.16,-0.11
265,-0.08,-0.33,0.54,77.56,10.56,-12.31,-9.89,-2.89,0.12,-0.71,0.01,0.67,0.21,483933,13760,W,2.84483679,-1.685903123,0.426386593,-3.037048767,-2.893287345,0.485435269,0,0,0,-0.54,-0.26,0.46
266,-0.08,-0.33,0.54,77.56,10.56,-12.31,-10.43,-3.15,0.58,-0.71,0.01,0.67,0.21,483974,13801,W,2.412388968,-1.844516168,-0.042335933,3.005841809,-2.914095138,0.024597338,0,0,0,-3.29,-0.92,0.12
267,-0.08,-0.33,0.54,77.56,10.56,-12.31,-13.72,-4.07,0.7,-0.71,0.01,0.67,0.21,484016,13843,W,1.966330459,-2.144232363,-0.505252028,2.73070808,-3.047267051,-0.456439412,0,0,0,-4.06,0.23,0.76
268,-0.08,-0.33,0.54,77.56,10.56,-12.31,-17.78,-3.84,1.46,-0.71,0.01,0.67,0.21,484056,13883,W,1.505843817,-2.517732123,-0.94592482,2.44333496,3.020520016,-0.982250334,-0.23,-0.02,5.85,0,0,0
269,-0.31,-0.35,6.39,77.56,10.56,-12.31,-17.78,-3.84,1.46,-0.71,0.01,0.67,0.21,484098,13925,W,1.032957316,-2.931303932,-1.355258871,2.163097711,2.752852591,-1.6461022,0.5,-1.37,-7.58,0,0,0
270,0.19,-1.72,-1.19,77.56,10.56,-12.31,-17.78,-3.84,1.46,-0.71,0.01,0.67,0.21,484140,13967,W,0.550640883,2.917926308,-1.728996081,1.934296829,2.452572228,-2.679797626,0,0,0,17.12,-1.73,-1.38
271,0.19,-1.72,-1.19,77.56,10.56,-12.31,-0.66,-5.57,0.08,-0.71,0.01,0.67,0.21,484180,14007,W,0.062812918,2.476849663,-2.064868677,2.038387443,2.132705918,2.459536468,0,0,0,-4.25,-2.95,-2.83
272,0.19,-1.72,-1.19,77.56,10.56,-12.31,-4.91,-8.52,-2.75,-0.71,0.01,0.67,0.21,484221,14048,W,-0.427567279,2.038011198,-2.360930432,-2.765671721,1.807548774,1.750048334,0,0,0,-3.56,8.01,3.98
273,0.19,-1.72,-1.19,77.56,10.56,-12.31,-8.47,-0.51,1.23,-0.71,0.01,0.67,0.21,484263,14090,W,-0.947983528,1.600561334,-2.617910846,-2.713814789,1.495423794,1.280963749,0,0,0,-4.41,0.12,0.27
274,0.19,-1.72,-1.19,77.56,10.56,-12.31,-12.88,-0.39,1.5,-0.71,0.01,0.67,0.21,484303,14130,W,-1.571612355,1.157323338,-2.854237833,-2.936633821,1.199242055,0.914117742,-0.09,2.64,-2.66,0,0,0
275,0.1,0.92,-3.85,77.56,10.56,-12.31,-12.88,-0.39,1.5,-0.71,0.01,0.67,0.21,484345,14172,W,-2.36835374,0.704003012,-3.104189944,3.090046634,0.898260139,0.594055595,-0.13,0.44,0.38,0,0,0
276,-0.03,1.36,-3.47,77.56,10.56,-12.31,-12.88,-0.39,1.5,-0.71,0.01,0.67,0.21,484387,14214,W,3.069810583,0.239089881,2.888169218,2.848046026,0.56780407,0.304525474,0,0,0,-1.92,2.03,-0.19
277,-0.03,1.36,-3.47,77.56,10.56,-12.31,-14.8,1.64,1.31,-0.71,0.01,0.67,0.21,484429,14256,W,2.389582417,-0.237067238,2.547081578,2.650491748,0.186006138,0.03973022,0,0,0,0.08,0.15,1.95
278,-0.03,1.36,-3.47,77.56,10.56,-12.31,-14.72,1.79,3.26,-0.71,0.01,0.67,0.21,484470,14297,W,1.856138735,-0.722754132,2.168977714,2.540551837,-0.25137473,-0.191298665,0,0,0,2.68,0.04,-0.99
279,-0.03,1.36,-3.47,77.56,10.56,-12.31,-12.04,1.83,2.27,-0.71,0.01,0.67,0.21,484510,14337,W,1.403229583,-1.210172229,1.768795909,2.573034224,-0.726056447,-0.358856825,0,0,0,0,0,0
280,-0.03,1.36,-3.47,39.81,-9.5,21.06,-12.04,1.83,2.27,-0.71,0.01,0.67,0.21,484550,14377,W,0.996429453,-1.688419175,1.348618155,2.738636676,-1.207709422,-0.416739259,0,0,0,2.88,2.83,1.53
281,-0.03,1.36,-3.47,39.81,-9.5,21.06,-9.16,4.66,3.8,-0.71,0.01,0.67,0.21,484591,14418,W,0.619955717,-2.152485048,0.909212877,2.878422373,-1.670880062,-0.334549273,0.84,-2.38,6.34,0,0,0
282,0.81,-1.02,2.87,39.81,-9.5,21.06,-9.16,4.66,3.8,-0.71,0.01,0.67,0.21,484631,14458,W,0.269255013,-2.605549888,0.449533624,2.880555282,-2.10402298,-0.244617328,0,0,0,-5.83,-12.03,-6.98
283,0.81,-1.02,2.87,39.81,-9.5,21.06,-14.99,-7.37,-3.18,-0.71,0.01,0.67,0.21,484670,14497,W,-0.055333456,-3.060536633,-0.033828715,2.77944399,-2.502137633,-0.314723861,0,0,0,1.69,5.14,7.29
284,0.81,-1.02,2.87,39.81,-9.5,21.06,-13.3,-2.23,4.11,-0.71,0.01,0.67,0.21,484709,14536,W,-0.351580989,2.758482042,-0.539750348,2.630419752,-2.857287287,-0.52320985,0,0,0,0,0,0
285,0.81,-1.02,2.87,39.81,-9.5,21.06,-13.3,-2.23,4.11,-0.08,0.69,-0.21,0.69,484750,14577,W,-0.617860895,2.296857216,-1.057875437,2.477434964,3.127583188,-0.809732485,-0.25,0.76,-2.62,0,0,0
286,0.56,-0.26,0.25,39.81,-9.5,21.06,-13.3,-2.23,4.11,-0.08,0.69,-0.21,0.69,484790,14617,W,-0.858536494,1.862376648,-1.571754464,2.361095892,2.914141407,-1.137489788,0,0,0,4.44,-0.62,-2.46
287,0.56,-0.26,0.25,39.81,-9.5,21.06,-8.86,-2.85,1.65,-0.08,0.69,-0.21,0.69,484832,14659,W,-1.088269494,1.489247437,-2.058100163,2.329058348,2.821994744,-1.488959567,0,0,0,-0.53,-0.15,-1.42
288,0.56,-0.26,0.25,39.81,-9.5,21.06,-9.39,-3,0.23,-0.08,0.69,-0.21,0.69,484872,14699,W,-1.327962441,1.209054814,-2.486078018,2.428164697,2.832591667,-1.85810709,0,0,0,0.23,0.15,0.47
289,0.56,-0.26,0.25,39.81,-9.5,21.06,-9.16,-2.85,0.7,-0.08,0.69,-0.21,0.69,484913,14740,W,-1.594581571,1.008231926,-2.811269202,2.620731486,2.830353907,-2.242320615,0,0,0,-0.2,-0.07,-0.35
290,0.56,-0.26,0.25,39.81,-9.5,21.06,-9.36,-2.92,0.35,-0.08,0.69,-0.21,0.69,484952,14779,W,-1.895385345,0.779024008,-2.998997582,2.765833008,2.761378618,-2.63573191,-0.65,0.32,-0.14,0,0,0
291,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.36,-2.92,0.35,-0.08,0.69,-0.21,0.69,484992,14819,W,-2.228717706,0.415907468,-2.966772502,2.820955196,2.693358288,-2.994919463,0,0,0,-0.03,0.03,-0.12
292,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.39,-2.89,0.23,-0.08,0.69,-0.21,0.69,485033,14860,W,-2.593063804,-0.116322387,-2.578807512,2.827521058,2.672540102,2.949022628,0,0,0,-0.08,0.16,0
293,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.47,-2.73,0.23,-0.08,0.69,-0.21,0.69,485074,14901,W,-2.98948873,-0.71450393,2.9010823,2.820154482,2.6775157,0.731170448,0,0,0,0,0,0.04
294,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.47,-2.73,0.27,-0.08,0.69,-0.21,0.69,485115,14942,W,2.865399886,-1.160084518,2.565288538,2.824705373,2.701791012,0.522185968,0,0,0,-0.04,0.07,0.08
295,-0.09,0.06,0.11,39.81,-9.5,21.06,-9.51,-2.66,0.35,-0.08,0.69,-0.21,0.69,485154,14981,W,2.40525031,-1.40848865,2.395194144,2.868046173,2.719435998,0.746609685,0.01,-0.18,0.04,0,0,0
296,-0.08,-0.12,0.15,39.81,-9.5,21.06,-9.51,-2.66,0.35,-0.08,0.69,-0.21,0.69,485195,15022,W,1.918072383,-1.554368096,2.174487087,2.95794549,2.812419794,0.504610472,0.04,-0.08,0.06,0,0,0
297,-0.04,-0.2,0.21,39.81,-9.5,21.06,-9.51,-2.66,0.35,-0.08,0.69,-0.21,0.69,485237,15064,W,1.419879312,-1.696339473,1.912973553,3.049009588,-2.742519711,0.113501644,0,0,0,-0.15,0,-0.04
298,-0.04,-0.2,0.21,39.81,-9.5,21.06,-9.66,-2.66,0.31,-0.08,0.69,-0.21,0.69,485278,15105,W,0.940735647,-1.90343737,1.600285523,3.066750888,-2.015687054,-0.315017633,0,0,0,-0.31,-0.04,-0.08
299,-0.04,-0.2,0.21,39.81,-9.5,21.06,-9.97,-2.7,0.23,-0.08,0.69,-0.21,0.69,485319,15146,W,0.487923652,-2.200914176,1.231812643,2.982364442,-2.039646585,-0.773661806,0,0,0,-0.34,-0.11,0.54
300,-0.04,-0.2,0.21,39.81,-9.5,21.06,-10.31,-2.81,0.77,-0.08,0.69,-0.21,0.69,485359,15186,W,0.054234206,-2.567879267,0.822368581,2.818332689,-2.264763924,-1.271719692,0.24,-0.72,1.94,0,0,0
301,0.2,-0.92,2.15,39.81,-9.5,21.06,-10.31,-2.81,0.77,-0.08,0.69,-0.21,0.69,485400,15227,W,2.748531132,-2.978410714,0.385699768,2.605211566,-2.562758847,-1.797717163,0,0,0,-3.68,-1.11,0.27
302,0.2,-0.92,2.15,39.81,-9.5,21.06,-13.99,-3.92,1.04,-0.08,0.69,-0.21,0.69,485441,15268,W,2.348716401,2.87012535,-0.066618985,2.367328233,-2.897416218,-2.337892605,-0.27,-0.59,3.57,0,0,0
303,-0.07,-1.51,5.72,39.81,-9.5,21.06,-13.99,-3.92,1.04,-0.08,0.69,-0.21,0.69,485483,15310,W,1.956912793,2.425415113,-0.524838092,2.131004353,3.029786001,-2.88768005,0,0,0,6.2,-9.15,-5.98
304,-0.07,-1.51,5.72,39.81,-9.5,21.06,-7.79,-13.07,-4.94,-0.08,0.69,-0.21,0.69,485525,15352,W,1.577567437,1.98085287,-0.982202993,1.957357461,2.660946112,2.842007175,0,0,0,-0.87,5.32,5.25
305,-0.07,-1.51,5.72,39.81,-9.5,21.06,-8.66,-7.75,0.31,-0.08,0.69,-0.21,0.69,485568,15395,W,1.211497714,1.543798398,-1.434262471,2.402431317,2.284795423,2.288980863,0,0,0,4.55,0.11,-2.6
306,-0.07,-1.51,5.72,39.81,-9.5,21.06,-4.11,-7.64,-2.29,-0.08,0.69,-0.21,0.69,485607,15434,W,0.863439481,1.121188103,-1.87807382,-2.4933348,1.905560862,1.735325663,0.72,2.75,-8.59,0,0,0
307,0.65,1.24,-2.87,39.81,-9.5,21.06,-4.11,-7.64,-2.29,-0.08,0.69,-0.21,0.69,485649,15476,W,0.542161563,0.721240859,-2.311727379,-2.576437484,1.528487984,1.180314366,0,0,0,-6.43,6.48,4.25
308,0.65,1.24,-2.87,39.81,-9.5,21.06,-10.54,-1.16,1.96,-0.08,0.69,-0.21,0.69,485691,15518,W,0.2612375,0.354570246,-2.733011313,-2.806623277,1.161963038,0.625074547,0.11,-0.24,-0.63,0,0,0
309,0.76,1,-3.5,39.81,-9.5,21.06,-10.54,-1.16,1.96,-0.08,0.69,-0.21,0.69,485732,15559,W,0.045264137,0.038127846,-3.139852457,-3.058563384,0.819037942,0.069546472,0,0,0,-3.37,2.41,-2.72
310,0.76,1,-3.5,39.81,-9.5,21.06,-13.91,1.25,-0.76,-0.08,0.69,-0.21,0.69,485773,15600,W,-0.074680243,-0.194395372,2.76036466,2.981062176,0.521362235,-0.48955197,0,0,0,0.5,0.39,0.42
311,0.76,1,-3.5,39.81,-9.5,21.06,-13.41,1.64,-0.34,-0.08,0.69,-0.21,0.69,485816,15643,W,-0.049858992,-0.276913241,2.420865438,2.757817924,0.311379973,-1.146222036,0,0,0,0.22,-0.31,1.27
312,0.76,1,-3.5,39.81,-9.5,21.06,-13.19,1.33,0.93,-0.08,0.69,-0.21,0.69,485855,15682,W,0.177386012,-0.135047769,2.147972971,2.560687452,0.240271336,-2.050139083,-0.06,-0.04,1.29,0,0,0
313,0.7,0.96,-2.21,39.81,-9.5,21.06,-13.19,1.33,0.93,-0.08,0.69,-0.21,0.69,485897,15724,W,0.489686185,0.105102466,1.947544585,2.415129824,0.257071704,-3.003734954,0,0,0,2.42,-0.27,-1.46
314,0.7,0.96,-2.21,39.81,-9.5,21.06,-10.77,1.06,-0.53,-0.08,0.69,-0.21,0.69,485938,15765,W,0.649942262,0.217050464,1.778479692,2.392256189,0.137983857,2.518716667,0.37,0.32,1.15,0,0,0
315,1.07,1.28,-1.06,39.81,-9.5,21.06,-10.77,1.06,-0.53,-0.08,0.69,-0.21,0.69,485979,15806,W,0.6523539,0.230835441,1.588847584,2.613630914,-0.16459391,1.907026746,0,0,0,1.11,1.23,0.34
316,1.07,1.28,-1.06,39.81,-9.5,21.06,-9.66,2.29,-0.19,-0.08,0.69,-0.21,0.69,486020,15847,W,0.559580028,0.201735507,1.356272762,2.980312174,-0.552550753,1.366455196,0,0,0,0.3,0.95,0.12
317,1.07,1.28,-1.06,39.81,-9.5,21.06,-9.36,3.24,-0.07,-0.08,0.69,-0.21,0.69,486060,15887,W,0.39725794,0.122008631,1.070812271,3.114784765,-0.966411207,0.862364171,0,0,0,0,0,0
318,1.07,1.28,-1.06,17.31,-46.19,36.88,-9.36,3.24,-0.07,-0.08,0.69,-0.21,0.69,486098,15925,W,0.179624366,-0.018878683,0.736138553,3.044873602,-1.384147247,0.374301882,0.99,0.52,3.67,0,0,0
319,2.06,1.8,2.61,17.31,-46.19,36.88,-9.36,3.24,-0.07,-0.08,0.69,-0.21,0.69,486139,15966,W,-0.080496664,-0.217058233,0.362288528,2.887912009,-1.793366217,-0.104473361,0,0,0,-5.7,-3.67,7.55
320,2.06,1.8,2.61,17.31,-46.19,36.88,-15.06,-0.43,7.48,-0.08,0.69,-0.21,0.69,486179,16006,W,-0.371524393,-0.4605002,-0.03843321,2.702091461,-2.185654163,-0.571721252,0,0,0,-2.03,-1.92,-6.13
321,2.06,1.8,2.61,17.31,-46.19,36.88,-17.09,-2.35,1.35,-0.08,0.69,-0.21,0.69,486220,16047,W,-0.68414944,-0.736483755,-0.452376324,2.522762775,-2.551611201,-1.028103528,0,0,0,7.62,-0.31,-0.85
322,2.06,1.8,2.61,17.31,-46.19,36.88,-9.47,-2.66,0.5,-0.08,0.69,-0.21,0.69,486261,16088,W,-1.011009342,-1.034523291,-0.868277777,2.383406351,-2.879040983,-1.47579564,0,0,0,0,0,0
323,2.06,1.8,2.61,10.38,-26.38,36.06,-9.47,-2.66,0.5,-0.08,0.69,-0.21,0.69,486301,16128,W,-1.34589377,-1.346001619,-1.278156795,2.331000375,3.131395951,-1.91287926,0,0,0,0.31,-0.11,0
324,2.06,1.8,2.61,10.38,-26.38,36.06,-9.16,-2.77,0.5,-0.08,0.69,-0.21,0.69,486343,16170,W,-1.683783356,-1.663939269,-1.675791295,2.422449407,2.931381172,-2.332787743,-2.02,-1.73,-2.61,0,0,0
325,0.04,0.07,0,10.38,-26.38,36.06,-9.16,-2.77,0.5,-0.08,0.69,-0.21,0.69,486383,16210,W,-2.020865878,-1.982592491,-2.058104861,2.628641311,2.815967904,-2.721655627,0,0,0,-0.12,-0.12,-0.42
326,0.04,0.07,0,10.38,-26.38,36.06,-9.28,-2.89,0.08,-0.08,0.69,-0.21,0.69,486424,16251,W,-2.354170065,-2.296011667,-2.426589584,2.784174048,2.771154633,-3.038269043,0,0,0,0,-0.03,0.04
327,0.04,0.07,0,10.38,-26.38,36.06,-9.28,-2.92,0.12,-0.08,0.69,-0.21,0.69,486466,16293,W,-2.683645411,-2.597424727,-2.799327414,2.828687636,2.752181346,-3.097106904,0,0,0,0,0.11,0.08
328,0.04,0.07,0,10.38,-26.38,36.06,-9.28,-2.81,0.2,-0.08,0.69,-0.21,0.69,486505,16332,W,-3.005928199,-2.872235409,3.074812218,2.821572435,2.732861786,-0.047285546,-0.07,-0.16,0.09,0,0,0
329,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.28,-2.81,0.2,-0.08,0.69,-0.21,0.69,486546,16373,W,2.978640715,-3.08813767,2.557573298,2.813136796,2.718245032,0.239744867,0,0,0,-0.11,0.08,0.07
330,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.39,-2.73,0.27,-0.08,0.69,-0.21,0.69,486588,16415,W,2.737727642,3.082281769,1.528948978,2.809986765,2.704259105,0.14247149,0,0,0,0,-0.04,-0.04
331,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.39,-2.77,0.23,-0.08,0.69,-0.21,0.69,486631,16458,W,2.568171499,3.04668483,0.118896588,2.807840669,2.701224565,0.008164835,0,0,0,-0.04,0.04,-0.03
332,-0.03,-0.09,0.09,10.38,-26.38,36.06,-9.43,-2.73,0.2,-0.08,0.69,-0.21,0.69,486672,16499,W,2.748415238,3.034944176,-0.284499271,2.815923067,2.785324743,-0.1208144,0,0,0,0,0.03,0.07
